,#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign,ops,dir,rwy,dist,ac,rot1,rot2
0,MLAT,2019-12-23 19:50:55.012408,2019.12.23 19:50:55.012408,33725,19,50,55,37.45746195,126.46371961,-106.0,----,65.069674,324.539092,2051,UZB3595,71455,29,2172.5,-558.5,-37.75,53.0,----,----,----,116,101,507C38,----,arrival,north,33R,146.7,B763,2019-12-23 19:49:31.323128,2019-12-23 19:50:53.798840
0,MLAT,2019-12-23 19:57:03.060984,2019.12.23 19:57:03.060984,40172,19,57,3,37.45789111,126.46329045,-106.0,----,63.413327,324.304772,3603,VJC836,71823,475,2134.5,-511.0,-37.0,51.5,----,----,----,116,101,8880DC,----,arrival,north,33R,207.6,A320,2019-12-23 19:55:34.798840,2019-12-23 19:56:59.798840
0,MLAT,2019-12-23 20:04:24.536696,2019.12.23 20:04:24.536696,4627,20,4,24,37.44428158,126.44087791,-106.0,----,69.753584,326.252978,3604,VJC962,72264,153,151.5,-2022.0,-38.75,58.0,----,----,----,116,101,888134,----,arrival,north,34R,122.2,A321,2019-12-23 20:03:06.323128,2019-12-23 20:04:22.536696
0,MLAT,2019-12-23 20:07:17.012408,2019.12.23 20:07:17.012408,8141,20,7,17,37.44361639,126.44145191,-106.0,----,70.400639,323.374259,3616,AAR356,72437,1486,202.0,-2096.0,-42.0,56.5,----,----,----,116,101,71C039,----,arrival,north,34R,33.2,A321,2019-12-23 20:06:01.798840,2019-12-23 20:07:17.012408
0,MLAT,2019-12-23 20:27:19.323128,2019.12.23 20:27:19.323128,33298,20,27,19,37.44456589,126.4406848,-106.0,68,69.839548,325.058387,3704,AAR734,73639,672,134.5,-1990.5,-40.0,57.25,----,----,----,116,101,71BF46,----,arrival,north,34R,157.79999999999998,A333,2019-12-23 20:25:59.798840,2019-12-23 20:27:17.060984
0,MLAT,2019-12-23 20:31:37.060984,2019.12.23 20:31:37.060984,38907,20,31,37,37.45815933,126.46309197,-106.0,----,67.568946,324.486966,2714,APG036,73897,1239,2116.5,-481.5,-39.25,55.0,----,----,----,116,101,758395,----,arrival,north,33R,242.0,A320,2019-12-23 20:30:12.798840,2019-12-23 20:31:32.798840
0,MLAT,2019-12-23 20:19:13.536696,2019.12.23 20:19:13.536696,22303,20,19,13,37.44422257,126.4409101,-106.0,----,70.601434,323.495297,3541,ASV502,73153,1368,154.0,-2028.5,-42.0,56.75,----,----,----,116,101,71C281,----,arrival,north,34R,115.3,A321,2019-12-23 20:17:56.323128,2019-12-23 20:19:10.422584
0,MLAT,2019-12-23 20:35:57.012408,2019.12.23 20:35:57.012408,44487,20,35,57,37.4447,126.44054532,-106.0,----,68.733634,324.922617,7126,DAL27,74157,866,122.0,-1975.5,-39.5,56.25,----,----,----,116,101,A63DFF,----,arrival,north,34R,177.1,A359,2019-12-23 20:34:35.798840,2019-12-23 20:35:54.012408
0,MLAT,2019-12-23 20:11:05.684728,2019.12.23 20:11:05.684728,12539,20,11,5,37.45757461,126.46361768,-106.0,110,67.056413,325.480476,3655,HVN416,72665,1821,2163.5,-546.5,-38.0,55.25,----,----,----,116,101,8880E5,----,arrival,north,33R,162.20000000000002,A359,2019-12-23 20:09:45.323128,2019-12-23 20:11:03.684728
0,MLAT,2019-12-23 20:10:00.012408,2019.12.23 20:10:00.012408,11275,20,10,0,37.44364321,126.44147873,-106.0,----,71.870109,324.485491,3275,KAL026,72600,1284,204.5,-2093.0,-41.75,58.5,----,----,----,116,101,71C008,----,arrival,north,34R,33.7,B77W,2019-12-23 20:08:47.323128,2019-12-23 20:10:00.012408
0,MLAT,2019-12-23 20:52:54.798840,2019.12.23 20:52:54.798840,62543,20,52,54,37.45611012,126.46493196,-106.0,80,67.751845,325.371703,3267,KAL482,75174,1276,2279.5,-708.5,-38.5,55.75,----,----,----,116,101,71C001,----,arrival,north,33R,37.8,A333,2019-12-23 20:51:29.798840,2019-12-23 20:52:55.798840
0,MLAT,2019-12-23 20:03:22.060984,2019.12.23 20:03:22.060984,3416,20,3,22,37.45705962,126.46405756,-106.0,----,70.475616,324.674965,3530,KAL608,72202,426,2202.5,-603.5,-40.75,57.5,----,----,----,116,101,71C082,----,arrival,north,33R,93.0,B789,2019-12-23 20:02:04.798840,2019-12-23 20:03:21.060984
0,MLAT,2019-12-23 20:08:39.422584,2019.12.23 20:08:39.422584,9770,20,8,39,37.45706499,126.46405756,-106.0,----,66.319303,324.512538,6533,KAL632,72519,1628,2202.5,-603.0,-38.5,54.0,----,----,----,116,101,71BD50,----,arrival,north,33R,93.5,A333,2019-12-23 20:07:17.323128,2019-12-23 20:08:39.274552
0,MLAT,2019-12-23 20:29:58.422584,2019.12.23 20:29:58.422584,36837,20,29,58,37.44418502,126.44102812,-106.0,----,71.293846,325.139656,0115,KAL644,73798,1795,165.0,-2033.0,-40.75,58.5,----,----,----,116,101,71BD73,----,arrival,north,34R,105.7,B773,2019-12-23 20:28:46.798840,2019-12-23 20:29:57.422584
0,MLAT,2019-12-23 20:17:19.060984,2019.12.23 20:17:19.060984,20032,20,17,19,37.45702744,126.46407902,-106.0,----,68.154695,323.802656,2770,KAL650,73039,1921,2204.5,-607.0,-40.25,55.0,----,----,----,116,101,71BD25,----,arrival,north,33R,89.0,A333,2019-12-23 20:15:56.864376,2019-12-23 20:17:18.323128
0,MLAT,2019-12-23 20:44:18.323128,2019.12.23 20:44:18.323128,54472,20,44,18,37.45659828,126.46447599,-106.0,95,65.622024,324.614569,3217,KAL668,74658,787,2239.0,-655.0,-38.0,53.5,----,----,----,116,101,71BF09,----,arrival,north,33R,29.8,A333,2019-12-23 20:42:53.798840,2019-12-23 20:44:18.323128
0,MLAT,2019-12-23 20:37:55.323128,2019.12.23 20:37:55.323128,47069,20,37,55,37.45677531,126.46433115,-106.0,76,72.338181,324.991758,3631,KAL684,74275,1834,2226.5,-635.5,-41.5,59.25,----,----,----,116,101,71C007,----,arrival,north,33R,53.199999999999996,B77W,2019-12-23 20:36:37.274552,2019-12-23 20:37:54.060984
0,MLAT,2019-12-23 20:28:39.798840,2019.12.23 20:28:39.798840,35080,20,28,39,37.45661974,126.46445453,-106.0,22,71.81269,324.207264,2725,PAL466,73719,1719,2237.5,-652.0,-42.0,58.25,----,----,----,116,101,758403,----,arrival,north,33R,32.800000000000004,A321,2019-12-23 20:27:20.798840,2019-12-23 20:28:39.798840
0,MLAT,2019-12-23 20:25:31.798840,2019.12.23 20:25:31.798840,30801,20,25,31,37.45670021,126.46438479,-106.0,80,67.365607,324.363451,2722,PAL484,73531,611,2231.5,-643.0,-39.25,54.75,----,----,----,116,101,75839F,----,arrival,north,33R,43.7,A321,2019-12-23 20:24:10.798840,2019-12-23 20:25:30.798840
0,MLAT,2019-12-23 20:15:54.536696,2019.12.23 20:15:54.536696,18301,20,15,54,37.44365394,126.44136071,-106.0,----,69.865048,324.319321,3742,VJC864,72954,825,194.0,-2092.0,-40.75,56.75,----,----,----,116,101,8880E9,----,arrival,north,34R,42.0,A321,2019-12-23 20:14:40.798840,2019-12-23 20:15:53.012408
0,MLAT,2019-12-23 20:57:37.536696,2019.12.23 20:57:37.536696,68083,20,57,37,37.45651782,126.46455109,-106.0,----,68.558825,324.049431,3667,VJC878,75457,1271,2246.0,-663.5,-40.25,55.5,----,----,----,116,101,888175,----,arrival,north,33R,18.599999999999998,A321,2019-12-23 20:56:15.798840,2019-12-23 20:57:37.536696
0,MLAT,2019-12-23 20:24:12.126520,2019.12.23 20:24:12.126520,28939,20,24,12,37.44404018,126.44103885,-106.0,----,66.61081,324.162347,3202,VJC880,73452,320,166.0,-2049.0,-39.0,54.0,----,----,----,116,101,88815A,----,arrival,north,34R,92.5,A321,2019-12-23 20:22:50.864376,2019-12-23 20:24:11.126520
0,MLAT,2019-12-23 20:22:24.536696,2019.12.23 20:22:24.536696,26476,20,22,24,37.45667338,126.46441162,-106.0,----,67.056413,325.480476,4365,VJC926,73344,585,2233.5,-646.5,-38.0,55.25,----,----,----,116,101,888097,----,arrival,north,33R,39.9,A320,2019-12-23 20:21:03.274552,2019-12-23 20:22:23.798840
0,MLAT,2019-12-23 20:04:24.536696,2019.12.23 20:04:24.536696,4627,20,4,24,37.44428158,126.44087791,-106.0,----,69.753584,326.252978,3604,VJC962,72264,153,151.5,-2022.0,-38.75,58.0,----,----,----,116,101,888134,----,arrival,north,34R,122.2,A321,2019-12-23 20:03:06.323128,2019-12-23 20:04:22.536696
0,MLAT,2019-12-23 21:43:53.864376,2019.12.23 21:43:53.864376,68554,21,43,53,37.45708644,126.46399319,-114.0,55,70.208618,322.232379,3275,AAR211,78233,1456,2196.5,-600.5,-43.0,55.5,----,----,----,116,101,71C308,----,arrival,north,33R,98.8,A359,2019-12-23 21:42:35.798840,2019-12-23 21:43:52.798840
0,MLAT,2019-12-23 21:15:24.602232,2019.12.23 21:15:24.602232,20738,21,15,24,37.45797694,126.4632529,-114.0,----,67.262545,325.601155,3715,AAR626,76524,383,2131.0,-501.5,-38.0,55.5,----,----,----,116,101,71C074,----,arrival,north,33R,217.29999999999998,A321,2019-12-23 21:14:06.798840,2019-12-23 21:15:21.798840
0,MLAT,2019-12-23 21:29:34.602232,2019.12.23 21:29:34.602232,43528,21,29,34,37.45860457,126.46263063,-114.0,----,69.203053,323.668269,6526,AAR708,77374,1722,2076.0,-432.0,-41.0,55.75,----,----,----,116,101,71C364,----,arrival,north,33R,306.0,A21N,2019-12-23 21:28:14.274552,2019-12-23 21:29:29.798840
0,MLAT,2019-12-23 22:03:50.602232,2019.12.23 22:03:50.602232,6355,22,3,50,37.44415283,126.44103885,-114.0,----,70.620464,324.509479,0747,AAR742,79430,407,165.5,-2036.0,-41.0,57.5,----,----,----,116,101,71C254,----,arrival,north,34R,102.2,B772,2019-12-23 22:02:35.798840,2019-12-23 22:03:49.536696
0,MLAT,2019-12-23 21:46:23.602232,2019.12.23 21:46:23.602232,72879,21,46,23,37.45712936,126.46396101,-114.0,----,68.06339,324.266607,0143,AAR752,78383,1940,2194.0,-595.5,-39.75,55.25,----,----,----,116,101,71BF71,----,arrival,north,33R,104.3,A359,2019-12-23 21:45:06.798840,2019-12-23 21:46:22.323128
0,MLAT,2019-12-23 21:37:32.602232,2019.12.23 21:37:32.602232,56961,21,37,32,37.46054113,126.46099448,-114.0,----,76.701125,325.222169,3545,AAR970,77852,582,1931.0,-217.5,-43.75,63.0,----,----,----,116,101,71BC23,----,arrival,north,33R,565.2,B744,2019-12-23 21:36:20.798840,2019-12-23 21:37:25.012408
0,MLAT,2019-12-23 21:50:07.602232,2019.12.23 21:50:07.602232,79330,21,50,7,37.44412601,126.44097447,-114.0,----,67.300167,323.0024,3764,ASV546,78607,1144,160.0,-2039.0,-40.5,53.75,----,----,----,116,101,71C280,----,arrival,north,34R,103.4,A321,2019-12-23 21:48:50.798840,2019-12-23 21:50:07.323128
0,MLAT,2019-12-23 21:52:39.126520,2019.12.23 21:52:39.126520,84170,21,52,39,37.45763898,126.46352649,-114.0,----,67.714474,324.31478,6570,CEB180,78759,1771,2155.5,-539.5,-39.5,55.0,----,----,----,116,101,7583B7,----,arrival,north,33R,172.7,A320,2019-12-23 21:51:16.798840,2019-12-23 21:52:36.323128
0,MLAT,2019-12-23 21:21:28.864376,2019.12.23 21:21:28.864376,29952,21,21,28,37.4579823,126.46323144,-114.0,59,68.908,324.003193,3730,ESR502,76888,1293,2129.0,-501.0,-40.5,55.75,----,----,----,116,101,71C053,----,arrival,north,33R,218.79999999999998,B738,2019-12-23 21:20:13.798840,2019-12-23 21:21:25.012408
0,MLAT,2019-12-23 21:27:47.602232,2019.12.23 21:27:47.602232,40521,21,27,47,37.4449414,126.44034147,-114.0,----,73.573518,327.065912,3632,HVN408,77267,838,104.0,-1949.0,-40.0,61.75,----,----,----,116,101,888188,----,arrival,north,34R,209.4,B78X,2019-12-23 21:26:35.798840,2019-12-23 21:27:44.012408
0,MLAT,2019-12-23 21:41:51.060984,2019.12.23 21:41:51.060984,64835,21,41,51,37.44342327,126.44163966,-114.0,----,67.308989,324.066503,3752,HVN430,78111,1974,219.0,-2117.0,-39.5,54.5,----,----,----,116,101,8880B5,----,arrival,north,34R,7.8,A321,2019-12-23 21:40:32.012408,2019-12-23 21:41:51.060984
0,MLAT,2019-12-23 21:33:26.602232,2019.12.23 21:33:26.602232,49845,21,33,26,37.44603038,126.43938124,-114.0,----,77.17715,325.692212,3566,JJA2108,77606,639,19.0,-1827.5,-43.5,63.75,----,----,----,116,101,71C337,----,arrival,north,34R,357.20000000000005,B738,2019-12-23 21:32:11.274552,2019-12-23 21:33:21.012408
0,MLAT,2019-12-23 21:49:05.388664,2019.12.23 21:49:05.388664,77496,21,49,5,37.45683432,126.46425605,-114.0,47,72.804962,323.799047,6504,JJA2406,78545,1478,2220.0,-628.5,-43.0,58.75,----,----,----,116,101,71C089,----,arrival,north,33R,62.4,B738,2019-12-23 21:47:50.798840,2019-12-23 21:49:04.323128
0,MLAT,2019-12-23 21:40:32.340088,2019.12.23 21:40:32.340088,62417,21,40,32,37.45803595,126.4631778,-114.0,24,72.748282,325.217676,3765,JJA3105,78032,405,2124.0,-495.0,-41.5,59.75,----,----,----,116,101,71C296,----,arrival,north,33R,226.5,B738,2019-12-23 21:39:21.323128,2019-12-23 21:40:29.798840
0,MLAT,2019-12-23 21:00:08.340088,2019.12.23 21:00:08.340088,25,21,0,8,37.45732784,126.46377325,-114.0,40,73.411511,324.144772,3603,JJA4206,75608,785,2177.0,-573.5,-43.0,59.5,----,----,----,116,101,71C088,----,arrival,north,33R,131.89999999999998,B738,2019-12-23 21:00:07.274552,2019-12-23 21:00:07.274552
0,MLAT,2019-12-23 21:44:52.864376,2019.12.23 21:44:52.864376,70272,21,44,52,37.44593382,126.43945098,-114.0,45,76.275815,325.684912,3675,JJA4304,78292,473,25.0,-1838.5,-43.0,63.0,----,----,----,116,101,71C049,----,arrival,north,34R,344.8,B738,2019-12-23 21:43:39.323128,2019-12-23 21:44:47.536696
0,MLAT,2019-12-23 21:34:55.602232,2019.12.23 21:34:55.602232,52409,21,34,55,37.45853484,126.46276474,-114.0,----,71.78527,324.926246,6565,JNA024,77695,1621,2088.0,-440.0,-41.25,58.75,----,----,----,116,101,71BD63,----,arrival,north,33R,292.8,B738,2019-12-23 21:33:39.798840,2019-12-23 21:34:51.536696
0,MLAT,2019-12-23 21:05:13.126520,2019.12.23 21:05:13.126520,7184,21,5,13,37.45759606,126.46360159,-114.0,----,69.634761,324.940573,3643,JNA096,75913,1908,2162.0,-544.5,-40.0,57.0,----,----,----,116,101,71C013,----,arrival,north,33R,164.89999999999998,B738,2019-12-23 21:03:54.340088,2019-12-23 21:05:10.798840
0,MLAT,2019-12-23 21:25:01.602232,2019.12.23 21:25:01.602232,35763,21,25,1,37.44491458,126.44032001,-114.0,----,68.180826,324.85308,1006,KAL012,77101,777,102.0,-1951.5,-39.25,55.75,----,----,----,116,101,71BE12,----,arrival,north,34R,208.1,A388,2019-12-23 21:23:43.798840,2019-12-23 21:24:58.274552
0,MLAT,2019-12-23 21:08:47.274552,2019.12.23 21:08:47.274552,12125,21,8,47,37.45753706,126.46366596,-114.0,76,69.065187,325.619655,3753,KAL112,76127,143,2168.0,-550.5,-39.0,57.0,----,----,----,116,101,71C345,----,arrival,north,33R,156.29999999999998,B789,2019-12-23 21:07:29.274552,2019-12-23 21:08:45.274552
0,MLAT,2019-12-23 21:01:57.864376,2019.12.23 21:01:57.864376,2535,21,1,57,37.45862067,126.46268964,-114.0,59,75.374482,325.677438,3726,KAL316,75717,634,2081.0,-430.5,-42.5,62.25,----,----,----,116,101,71BE23,----,arrival,north,33R,304.4,B748,2019-12-23 21:00:44.274552,2019-12-23 21:01:54.323128
0,MLAT,2019-12-23 21:22:11.077944,2019.12.23 21:22:11.077944,31104,21,22,11,37.44592845,126.43945634,-114.0,----,74.224322,324.596924,3572,KAL612,76931,1283,25.5,-1839.5,-43.0,60.5,----,----,----,116,101,71C221,----,arrival,north,34R,344.1,B739,2019-12-23 21:20:58.798840,2019-12-23 21:22:06.798840
0,MLAT,2019-12-23 21:31:58.602232,2019.12.23 21:31:58.602232,47441,21,31,58,37.45800912,126.46322072,-114.0,----,69.95579,323.867248,3266,KAL628,77518,1485,2128.5,-498.5,-41.25,56.5,----,----,----,116,101,71C274,----,arrival,north,33R,221.8,B77W,2019-12-23 21:30:43.798840,2019-12-23 21:31:55.536696
0,MLAT,2019-12-23 21:11:51.340088,2019.12.23 21:11:51.340088,15974,21,11,51,37.45729566,126.46384299,-114.0,72,69.808667,324.03297,6103,KAL652,76311,1257,2183.0,-577.0,-41.0,56.5,----,----,----,116,101,71BE11,----,arrival,north,33R,125.3,A388,2019-12-23 21:10:32.798840,2019-12-23 21:11:49.798840
0,MLAT,2019-12-23 21:36:26.126520,2019.12.23 21:36:26.126520,54960,21,36,26,37.44459808,126.44063652,-114.0,----,75.125312,324.617475,3740,KAL672,77786,192,130.0,-1987.0,-43.5,61.25,----,----,----,116,101,71BE42,----,arrival,north,34R,163.20000000000002,B748,2019-12-23 21:35:15.798840,2019-12-23 21:36:24.060984
0,MLAT,2019-12-23 21:58:32.602232,2019.12.23 21:58:32.602232,94865,21,58,32,37.45898008,126.46234095,-114.0,----,66.261791,322.049178,4376,LAO921,79112,772,2050.5,-390.5,-40.75,52.25,----,----,----,116,101,70801C,----,arrival,north,33R,354.8,A320,2019-12-23 21:57:14.323128,2019-12-23 21:58:27.798840
0,MLAT,2019-12-23 21:23:42.602232,2019.12.23 21:23:42.602232,33577,21,23,42,37.4567163,126.46439016,-114.0,----,70.044629,325.175511,3743,MAS066,77022,338,2231.5,-642.0,-40.0,57.5,----,----,----,116,101,750261,----,arrival,north,33R,44.900000000000006,A333,2019-12-23 21:22:30.536696,2019-12-23 21:23:41.864376
0,MLAT,2019-12-23 21:30:49.864376,2019.12.23 21:30:49.864376,45576,21,30,49,37.44493604,126.44031465,-114.0,70,65.190586,325.151984,3230,PL490,77449,536,101.5,-1949.5,-37.25,53.5,----,----,----,116,101,75823D,----,arrival,north,34R,210.29999999999998,0,2019-12-23 21:29:28.536696,2019-12-23 21:30:47.060984
0,MLAT,2019-12-23 21:26:42.340088,2019.12.23 21:26:42.340088,38610,21,26,42,37.45804131,126.46319389,-114.0,74,66.408301,324.03606,3766,RBA651,77202,422,2125.5,-494.5,-39.0,53.75,----,----,----,116,101,895055,----,arrival,north,33R,226.1,A320,2019-12-23 21:25:21.536696,2019-12-23 21:26:39.798840
0,MLAT,2019-12-23 21:47:03.602232,2019.12.23 21:47:03.602232,74021,21,47,3,37.44413674,126.44104421,-114.0,----,72.543091,325.105036,0727,THA656,78423,1326,166.0,-2038.0,-41.5,59.5,----,----,----,116,101,88003F,----,arrival,north,34R,100.5,B773,2019-12-23 21:45:52.536696,2019-12-23 21:47:02.536696
0,MLAT,2019-12-23 21:19:13.388664,2019.12.23 21:19:13.388664,26334,21,19,13,37.44351983,126.44150555,-114.0,116,70.213959,324.272602,0733,THA658,76753,454,207.0,-2107.0,-41.0,57.0,----,----,----,116,101,885041,----,arrival,north,34R,22.9,A333,2019-12-23 21:17:58.798840,2019-12-23 21:19:13.388664
0,MLAT,2019-12-23 21:17:42.864376,2019.12.23 21:17:42.864376,24101,21,17,42,37.45817006,126.46310806,-114.0,55,72.891186,325.056276,2715,TWB146,76662,1451,2118.5,-480.5,-41.75,59.75,----,----,----,116,101,71C354,----,arrival,north,33R,242.2,B738,2019-12-23 21:16:28.274552,2019-12-23 21:17:39.536696
0,MLAT,2019-12-23 22:18:12.126520,2019.12.23 22:18:12.126520,31900,22,18,12,37.44401872,126.4411515,-114.0,----,67.262545,325.601155,2021,AAR203,80292,418,175.5,-2051.5,-38.0,55.5,----,----,----,116,101,71BE40,----,arrival,north,34R,84.3,A388,2019-12-23 22:16:56.798840,2019-12-23 22:18:11.060984
0,MLAT,2019-12-23 22:14:57.602232,2019.12.23 22:14:57.602232,26790,22,14,57,37.45643735,126.46465302,-114.0,----,69.286543,324.991043,6573,AAR710,80097,1515,2255.0,-672.5,-39.75,56.75,----,----,----,116,101,71C060,----,arrival,north,33R,6.5,A321,2019-12-23 22:13:40.274552,2019-12-23 22:14:57.602232
0,MLAT,2019-12-23 22:20:41.864376,2019.12.23 22:20:41.864376,35810,22,20,41,37.44356811,126.44150019,-114.0,99,67.603624,323.723381,3707,AAR736,80441,1989,206.5,-2101.5,-40.0,54.5,----,----,----,116,101,71BF47,----,arrival,north,34R,26.4,A333,2019-12-23 22:19:24.323128,2019-12-23 22:20:41.864376
0,MLAT,2019-12-23 22:03:50.602232,2019.12.23 22:03:50.602232,6355,22,3,50,37.44415283,126.44103885,-114.0,----,70.620464,324.509479,0747,AAR742,79430,407,165.5,-2036.0,-41.0,57.5,----,----,----,116,101,71C254,----,arrival,north,34R,102.2,B772,2019-12-23 22:02:35.798840,2019-12-23 22:03:49.536696
0,MLAT,2019-12-23 22:59:12.602232,2019.12.23 22:59:12.602232,101830,22,59,12,37.45644808,126.46465838,-114.0,----,68.266482,324.389148,3244,ASV542,82752,1394,2255.5,-671.5,-39.75,55.5,----,----,----,116,101,71BF90,----,arrival,north,33R,7.6,A321,2019-12-23 22:57:54.798840,2019-12-23 22:59:12.602232
0,MLAT,2019-12-23 22:11:38.340088,2019.12.23 22:11:38.340088,21086,22,11,38,37.45717227,126.46392882,-114.0,64,74.902019,323.550825,0005,BOX550,79898,13,2191.0,-591.0,-44.5,60.25,----,----,----,116,101,3C4581,----,arrival,north,33R,109.8,B772,2019-12-23 22:10:25.274552,2019-12-23 22:11:37.012408
0,MLAT,2019-12-23 22:06:07.602232,2019.12.23 22:06:07.602232,10716,22,6,7,37.45755315,126.46361768,-114.0,----,76.147882,325.162083,6553,JNA026,79567,957,2163.5,-549.0,-43.5,62.5,----,----,----,116,101,71BD55,----,arrival,north,33R,160.20000000000002,B738,2019-12-23 22:04:54.798840,2019-12-23 22:06:05.798840
0,MLAT,2019-12-23 22:17:10.388664,2019.12.23 22:17:10.388664,30257,22,17,10,37.45762825,126.46352649,-114.0,53,69.923172,324.605204,3556,KAL314,80230,1157,2155.5,-540.5,-40.5,57.0,----,----,----,116,101,71BE02,----,arrival,north,33R,171.7,B744,2019-12-23 22:15:56.798840,2019-12-23 22:17:08.323128
0,MLAT,2019-12-23 22:07:29.684728,2019.12.23 22:07:29.684728,13369,22,7,29,37.44325697,126.44180059,-114.0,91,64.950943,322.821352,3601,KAL690,79649,378,233.0,-2135.5,-39.25,51.75,----,----,----,116,101,71BD87,----,arrival,north,34R,18.599999999999998,A333,2019-12-23 22:06:12.323128,2019-12-23 22:07:29.684728
0,MLAT,2019-12-23 22:22:43.602232,2019.12.23 22:22:43.602232,38938,22,22,43,37.44446933,126.44074917,-114.0,----,72.859883,324.073805,0736,THA688,80563,1627,140.0,-2001.0,-42.75,59.0,----,----,----,116,101,880044,----,arrival,north,34R,145.7,B773,2019-12-23 22:21:31.536696,2019-12-23 22:22:41.012408
0,MLAT,2019-12-23 22:28:48.864376,2019.12.23 22:28:48.864376,49026,22,28,48,37.45764971,126.46354258,-114.0,40,74.864043,324.239902,3711,UPS196,80928,1391,2157.0,-538.0,-43.75,60.75,----,----,----,116,101,A3D1B1,----,arrival,north,33R,172.8,B763,2019-12-23 22:27:37.274552,2019-12-23 22:28:46.798840
0,MLAT,2019-12-23 22:15:52.536696,2019.12.23 22:15:52.536696,28223,22,15,52,37.44347155,126.44165039,-114.0,----,69.634761,324.940573,3641,VJC960,80152,1357,220.0,-2112.0,-40.0,57.0,----,----,----,116,101,88813F,----,arrival,north,34R,9.4,A321,2019-12-23 22:14:35.798840,2019-12-23 22:15:52.536696
0,MLAT,2019-12-23 23:29:44.405624,2019.12.23 23:29:44.405624,59721,23,29,44,37.45667338,126.46440089,-121.0,19,72.052498,323.607225,3757,AAR177,84584,763,2233.0,-646.5,-42.75,58.0,----,----,----,116,101,71C265,----,arrival,north,33R,40.4,A321,2019-12-23 23:28:30.798840,2019-12-23 23:29:43.471160
0,MLAT,2019-12-23 23:13:13.667768,2019.12.23 23:13:13.667768,25748,23,13,13,37.45880306,126.4625448,-121.0,----,75.440374,326.625899,3631,AAR988,83593,571,2068.5,-410.0,-41.5,63.0,----,----,----,116,101,71BE20,----,arrival,north,33R,328.40000000000003,B744,2019-12-23 23:12:04.323128,2019-12-23 23:13:10.388664
0,MLAT,2019-12-23 23:34:32.602232,2019.12.23 23:34:32.602232,69955,23,34,32,37.45691478,126.46423459,-121.0,----,69.850286,323.294156,3227,ABL310,84872,1306,2218.0,-620.0,-41.75,56.0,----,----,----,116,101,71BF29,----,arrival,north,33R,70.9,A321,2019-12-23 23:33:15.274552,2019-12-23 23:34:31.602232
0,MLAT,2019-12-23 23:38:58.864376,2019.12.23 23:38:58.864376,79396,23,38,58,37.45678604,126.46427214,-121.0,110,68.412353,324.218926,3667,ASV522,85138,794,2221.5,-634.0,-40.0,55.5,----,----,----,116,101,71C255,----,arrival,north,33R,57.3,A321,2019-12-23 23:37:42.274552,2019-12-23 23:38:57.864376
0,MLAT,2019-12-23 23:32:11.388664,2019.12.23 23:32:11.388664,64812,23,32,11,37.45741904,126.46375716,-121.0,49,69.606483,323.912108,0001,BAW17,84731,1922,2175.5,-564.0,-41.0,56.25,----,----,----,116,101,40688F,----,arrival,north,33R,140.9,B788,2019-12-23 23:30:56.798840,2019-12-23 23:32:08.798840
0,MLAT,2019-12-23 23:06:50.864376,2019.12.23 23:06:50.864376,12518,23,6,50,37.45738149,126.46382153,-121.0,66,72.218851,324.439266,3603,ESR562,83210,620,2181.5,-568.0,-42.0,58.75,----,----,----,116,101,71C231,----,arrival,north,33R,134.3,B738,2019-12-23 23:05:36.274552,2019-12-23 23:06:48.536696
0,MLAT,2019-12-23 23:11:23.864376,2019.12.23 23:11:23.864376,21838,23,11,23,37.45750487,126.4636445,-121.0,60,67.860611,324.143334,3214,FDX5230,83483,952,2165.5,-554.0,-39.75,55.0,----,----,----,116,101,ABC591,----,arrival,north,33R,154.5,B772,2019-12-23 23:10:07.798840,2019-12-23 23:11:21.798840
0,MLAT,2019-12-23 23:19:18.126520,2019.12.23 23:19:18.126520,38364,23,19,18,37.45805204,126.46321535,-121.0,----,72.953752,325.329682,3267,FDX5926,83958,448,2127.5,-493.5,-41.5,60.0,----,----,----,116,101,A0105B,----,arrival,north,33R,226.0,B767,2019-12-23 23:18:04.798840,2019-12-23 23:19:15.060984
0,MLAT,2019-12-23 23:36:32.602232,2019.12.23 23:36:32.602232,74175,23,36,32,37.45738685,126.46380007,-121.0,----,69.000906,325.331105,3065,FIN41,84992,65,2179.5,-567.0,-39.25,56.75,----,----,----,116,101,461F55,----,arrival,north,33R,135.8,A359,2019-12-23 23:35:17.798840,2019-12-23 23:36:30.536696
0,MLAT,2019-12-23 23:03:54.602232,2019.12.23 23:03:54.602232,6865,23,3,54,37.45717764,126.46399319,-121.0,----,66.091792,325.167775,3615,GIA878,83034,76,2196.5,-590.5,-37.75,54.25,----,----,----,116,101,8A05AD,----,arrival,north,33R,107.0,A333,2019-12-23 23:02:34.274552,2019-12-23 23:03:52.864376
0,MLAT,2019-12-23 23:23:27.488120,2019.12.23 23:23:27.488120,46761,23,23,27,37.45717227,126.46399856,-121.0,----,74.572951,324.551637,0730,JJA2204,84207,811,2197.0,-591.0,-43.25,60.75,----,----,----,116,101,71C062,----,arrival,north,33R,106.2,B738,2019-12-23 23:22:17.798840,2019-12-23 23:23:27.077944
