#0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign
MLAT,2019.12.21 17:18:41.684728,2019.12.21 17:18:41.684728,4256,17,18,41,37.46110976,126.43526673,-76,24,1.346291,248.198591,2000,KAL868,62321,1424,-345.000000,-154.000000,-1.250000,-0.500000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:40.767224,2019.12.21 17:18:40.767224,4257,17,18,40,37.48105466,126.42834127,----,133,1.414214,225.000000,2004,----,62320,1779,-957.500000,2059.000000,-1.000000,-1.000000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:42.160440,2019.12.21 17:18:42.160440,4258,17,18,42,37.46444643,126.44119978,-83,59,2.500000,36.869898,2000,----,62322,155,180.000000,216.000000,1.500000,2.000000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:44.323128,2019.12.21 17:18:44.323128,4259,17,18,44,37.32051373,126.58513784,944,1057,90.731747,324.645844,0012,BOX580,62324,901,12940.500000,-15751.000000,-52.500000,74.000000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:43.798840,2019.12.21 17:18:43.798840,4260,17,18,43,37.50905693,126.41399682,502,592,95.688296,326.725112,7451,GEC8385,62323,1124,-2226.000000,5168.000000,-52.500000,80.000000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:42.684728,2019.12.21 17:18:42.684728,4261,17,18,42,37.46188223,126.44604385,-83,76,1.118034,296.565051,2000,TEST,62322,1249,608.500000,-69.000000,-1.000000,0.500000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:42.684728,2019.12.21 17:18:42.684728,4262,17,18,42,37.46109903,126.43524528,-76,24,1.802776,236.309932,2000,KAL868,62322,1424,-347.000000,-155.500000,-1.500000,-1.000000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:41.767224,2019.12.21 17:18:41.767224,4263,17,18,41,37.48103857,126.42836273,----,148,2.015564,150.255119,2004,----,62321,1779,-955.500000,2057.500000,1.000000,-1.750000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:43.160440,2019.12.21 17:18:43.160440,4264,17,18,43,37.46446252,126.44122124,-83,55,2.150581,35.537678,2000,----,62323,155,182.000000,218.000000,1.250000,1.750000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:45.323128,2019.12.21 17:18:45.323128,4265,17,18,45,37.32117891,126.58457994,937,1034,90.979393,325.523912,0012,BOX580,62325,901,12891.000000,-15677.000000,-51.500000,75.000000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:44.798840,2019.12.21 17:18:44.798840,4266,17,18,44,37.50980794,126.41339600,510,600,97.847138,327.203203,7451,GEC8385,62324,1124,-2278.500000,5251.500000,-53.000000,82.250000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:44.012408,2019.12.21 17:18:44.012408,4267,17,18,44,37.46186614,126.44605458,-83,----,0.559017,206.565051,2000,TEST,62324,1249,609.000000,-70.500000,-0.250000,-0.500000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:43.684728,2019.12.21 17:18:43.684728,4268,17,18,43,37.46108830,126.43521309,-76,24,2.236068,243.434949,2000,KAL868,62323,1424,-350.000000,-156.500000,-2.000000,-1.000000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:42.767224,2019.12.21 17:18:42.767224,4269,17,18,42,37.48105466,126.42841101,----,161,1.903943,66.801409,2004,----,62322,1779,-951.000000,2059.500000,1.750000,0.750000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:44.160440,2019.12.21 17:18:44.160440,4270,17,18,44,37.46448398,126.44124806,-83,57,2.304886,40.601295,2000,----,62324,155,184.000000,220.500000,1.500000,1.750000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:46.323128,2019.12.21 17:18:46.323128,4271,17,18,46,37.32189238,126.58404350,937,1002,92.229334,327.171458,0012,BOX580,62326,901,12843.500000,-15598.000000,-50.000000,77.500000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:45.798840,2019.12.21 17:18:45.798840,4272,17,18,45,37.51048386,126.41283274,525,615,93.952448,326.394502,7451,GEC8385,62325,1124,-2328.500000,5326.500000,-52.000000,78.250000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:45.274552,2019.12.21 17:18:45.274552,4273,17,18,45,37.46186614,126.44608140,-83,78,0.559017,116.565051,2000,TEST,62325,1249,611.500000,-70.500000,0.500000,-0.250000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:44.684728,2019.12.21 17:18:44.684728,4274,17,18,44,37.46107221,126.43517554,-76,24,2.015564,240.255119,2000,KAL868,62324,1424,-353.000000,-158.500000,-1.750000,-1.000000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:43.505080,2019.12.21 17:18:43.505080,4275,17,18,43,37.48104393,126.42837346,----,----,2.236068,243.434949,2004,----,62323,1779,-955.000000,2058.000000,-2.000000,-1.000000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:45.160440,2019.12.21 17:18:45.160440,4276,17,18,45,37.46450543,126.44128025,-83,59,2.704163,56.309932,2000,----,62325,155,187.000000,222.500000,2.250000,1.500000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:47.323128,2019.12.21 17:18:47.323128,4277,17,18,47,37.32255757,126.58345342,929,986,90.764117,326.003541,0012,BOX580,62327,901,12790.500000,-15524.000000,-50.750000,75.250000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:46.798840,2019.12.21 17:18:46.798840,4278,17,18,46,37.51129389,126.41220510,541,621,98.210234,327.685414,7451,GEC8385,62326,1124,-2384.000000,5416.500000,-52.500000,83.000000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:46.274552,2019.12.21 17:18:46.274552,4279,17,18,46,37.46188760,126.44603848,-83,76,1.952562,309.805571,2000,TEST,62326,1249,608.000000,-68.000000,-1.500000,1.250000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:45.684728,2019.12.21 17:18:45.684728,4280,17,18,45,37.46105075,126.43514872,-76,26,2.500000,233.130102,2000,KAL868,62325,1424,-355.500000,-160.500000,-2.000000,-1.500000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:44.505080,2019.12.21 17:18:44.505080,4281,17,18,44,37.48103857,126.42836809,----,----,2.761340,264.805571,2004,----,62324,1779,-955.000000,2058.000000,-2.750000,-0.250000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:46.160440,2019.12.21 17:18:46.160440,4282,17,18,46,37.46451616,126.44131243,-83,57,2.236068,63.434949,2000,----,62326,155,189.500000,223.500000,2.000000,1.000000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:48.323128,2019.12.21 17:18:48.323128,4283,17,18,48,37.32322812,126.58283651,922,994,91.344472,324.918054,0012,BOX580,62328,901,12736.000000,-15450.000000,-52.500000,74.750000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:47.798840,2019.12.21 17:18:47.798840,4284,17,18,47,37.51204491,126.41164184,548,632,98.186684,328.535856,7451,GEC8385,62327,1124,-2433.500000,5499.500000,-51.250000,83.750000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:47.274552,2019.12.21 17:18:47.274552,4285,17,18,47,37.46187150,126.44607067,-83,78,0.353553,135.000000,2000,TEST,62327,1249,610.500000,-70.000000,0.250000,-0.250000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:46.684728,2019.12.21 17:18:46.684728,4286,17,18,46,37.46102393,126.43512189,-76,28,2.304886,220.601295,2000,KAL868,62326,1424,-358.000000,-163.500000,-1.500000,-1.750000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:45.505080,2019.12.21 17:18:45.505080,4287,17,18,45,37.48107076,126.42831445,----,----,4.506939,303.690068,2004,----,62325,1779,-959.500000,2061.000000,-3.750000,2.500000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:47.160440,2019.12.21 17:18:47.160440,4288,17,18,47,37.46452153,126.44134462,-83,51,2.015564,60.255119,2000,----,62327,155,192.500000,224.500000,1.750000,1.000000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:49.323128,2019.12.21 17:18:49.323128,4289,17,18,49,37.32389867,126.58226252,922,977,91.406031,325.136359,0012,BOX580,62329,901,12685.000000,-15375.500000,-52.250000,75.000000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:48.798840,2019.12.21 17:18:48.798840,4290,17,18,48,37.51275837,126.41105711,563,641,96.810704,327.335893,7451,GEC8385,62328,1124,-2485.500000,5579.000000,-52.250000,81.500000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:48.274552,2019.12.21 17:18:48.274552,4291,17,18,48,37.46187150,126.44605994,-83,76,0.250000,270.000000,2000,TEST,62328,1249,610.000000,-70.000000,-0.250000,-0.000000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:47.684728,2019.12.21 17:18:47.684728,4292,17,18,47,37.46101320,126.43511117,-76,26,1.802776,213.690068,2000,KAL868,62327,1424,-359.000000,-165.000000,-1.000000,-1.500000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:46.767224,2019.12.21 17:18:46.767224,4293,17,18,46,37.48101175,126.42837346,----,140,4.272002,159.443955,2004,----,62326,1779,-955.000000,2054.500000,1.500000,-4.000000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:48.160440,2019.12.21 17:18:48.160440,4294,17,18,48,37.46456444,126.44138217,-83,53,3.201562,38.659808,2000,----,62328,155,196.000000,229.000000,2.000000,2.500000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:50.323128,2019.12.21 17:18:50.323128,4295,17,18,50,37.32459068,126.58166170,914,944,91.611271,325.225736,0012,BOX580,62330,901,12631.500000,-15298.500000,-52.250000,75.250000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:49.798840,2019.12.21 17:18:49.798840,4296,17,18,49,37.51350939,126.41045094,571,653,95.353618,327.309903,7451,GEC8385,62329,1124,-2539.000000,5662.500000,-51.500000,80.250000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:49.274552,2019.12.21 17:18:49.274552,4297,17,18,49,37.46187687,126.44605458,-83,76,0.000000,0.000000,2000,TEST,62329,1249,609.500000,-69.500000,0.000000,0.000000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:48.684728,2019.12.21 17:18:48.684728,4298,17,18,48,37.46099174,126.43506289,-76,26,2.704163,236.309932,2000,KAL868,62328,1424,-363.000000,-167.000000,-2.250000,-1.500000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:47.505080,2019.12.21 17:18:47.505080,4299,17,18,47,37.48102784,126.42839491,----,----,0.750000,0.000000,2004,----,62327,1779,-953.000000,2056.000000,0.000000,0.750000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:49.160440,2019.12.21 17:18:49.160440,4300,17,18,49,37.46456981,126.44140899,-83,53,2.500000,53.130102,2000,----,62329,155,198.500000,230.000000,2.000000,1.500000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:51.323128,2019.12.21 17:18:51.323128,4301,17,18,51,37.32521296,126.58107698,906,927,90.469954,324.333485,0012,BOX580,62331,901,12579.500000,-15229.500000,-52.750000,73.500000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:50.798840,2019.12.21 17:18:50.798840,4302,17,18,50,37.51424968,126.40987158,579,666,96.810704,327.335893,7451,GEC8385,62330,1124,-2590.000000,5744.500000,-52.250000,81.500000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:50.274552,2019.12.21 17:18:50.274552,4303,17,18,50,37.46187150,126.44607067,-83,78,0.250000,270.000000,2000,TEST,62330,1249,610.500000,-70.000000,-0.250000,-0.000000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:49.684728,2019.12.21 17:18:49.684728,4304,17,18,49,37.46097028,126.43503070,-76,30,1.802776,236.309932,2000,KAL868,62329,1424,-365.500000,-169.500000,-1.500000,-1.000000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:48.505080,2019.12.21 17:18:48.505080,4305,17,18,48,37.48101711,126.42842174,----,----,1.000000,90.000000,2004,----,62328,1779,-950.500000,2055.500000,1.000000,0.000000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:49.898296,2019.12.21 17:18:49.898296,4306,17,18,49,37.46459126,126.44143581,-83,----,2.474874,45.000000,2000,----,62329,155,200.500000,232.000000,1.750000,1.750000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:52.323128,2019.12.21 17:18:52.323128,4307,17,18,52,37.32593179,126.58043861,906,912,93.172555,324.390837,0012,BOX580,62332,901,12523.000000,-15150.000000,-54.250000,75.750000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:51.798840,2019.12.21 17:18:51.798840,4308,17,18,51,37.51500070,126.40929222,586,670,98.210234,327.685414,7451,GEC8385,62331,1124,-2641.500000,5827.500000,-52.500000,83.000000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:51.274552,2019.12.21 17:18:51.274552,4309,17,18,51,37.46186614,126.44607604,-83,78,0.250000,180.000000,2000,TEST,62331,1249,611.000000,-70.500000,0.000000,-0.250000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:50.684728,2019.12.21 17:18:50.684728,4310,17,18,50,37.46095955,126.43500924,-76,28,2.015564,240.255119,2000,KAL868,62330,1424,-368.000000,-171.000000,-1.750000,-1.000000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:49.505080,2019.12.21 17:18:49.505080,4311,17,18,49,37.48103321,126.42840564,----,----,0.790569,341.565051,2004,----,62329,1779,-952.000000,2057.000000,-0.250000,0.750000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:51.160440,2019.12.21 17:18:51.160440,4312,17,18,51,37.46461272,126.44147336,-83,57,2.500000,53.130102,2000,----,62331,155,204.000000,234.500000,2.000000,1.500000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:53.323128,2019.12.21 17:18:53.323128,4313,17,18,53,37.32660770,126.57983243,899,942,91.516733,324.225790,0012,BOX580,62333,901,12469.000000,-15075.000000,-53.500000,74.250000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:52.798840,2019.12.21 17:18:52.798840,4314,17,18,52,37.51572490,126.40867531,594,683,95.479383,326.642802,7451,GEC8385,62332,1124,-2696.000000,5908.000000,-52.500000,79.750000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:52.274552,2019.12.21 17:18:52.274552,4315,17,18,52,37.46187150,126.44606531,-83,76,0.000000,0.000000,2000,TEST,62332,1249,610.500000,-70.000000,0.000000,0.000000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:51.684728,2019.12.21 17:18:51.684728,4316,17,18,51,37.46093810,126.43497705,-76,28,2.500000,233.130102,2000,KAL868,62331,1424,-371.000000,-173.500000,-2.000000,-1.500000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:50.505080,2019.12.21 17:18:50.505080,4317,17,18,50,37.48103321,126.42839491,----,----,0.559017,296.565051,2004,----,62330,1779,-952.500000,2057.000000,-0.500000,0.250000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:52.160440,2019.12.21 17:18:52.160440,4318,17,18,52,37.46462882,126.44149482,-83,55,2.121320,45.000000,2000,----,62332,155,206.000000,236.500000,1.500000,1.500000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:53.798840,2019.12.21 17:18:53.798840,4319,17,18,53,37.32732654,126.57926917,891,941,92.847321,325.753680,0012,BOX580,62333,901,12419.000000,-14995.000000,-52.250000,76.750000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:53.798840,2019.12.21 17:18:53.798840,4320,17,18,53,37.51651347,126.40812278,601,691,98.184775,329.386519,7451,GEC8385,62333,1124,-2745.000000,5996.000000,-50.000000,84.500000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:53.274552,2019.12.21 17:18:53.274552,4321,17,18,53,37.46187150,126.44606531,-83,76,0.000000,0.000000,2000,TEST,62333,1249,610.500000,-70.000000,0.000000,0.000000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:52.684728,2019.12.21 17:18:52.684728,4322,17,18,52,37.46093273,126.43495023,-76,28,1.802776,236.309932,2000,KAL868,62332,1424,-373.000000,-174.000000,-1.500000,-1.000000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:51.505080,2019.12.21 17:18:51.505080,4323,17,18,51,37.48102248,126.42842174,----,----,0.707107,135.000000,2004,----,62331,1779,-950.500000,2056.000000,0.500000,-0.500000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:53.160440,2019.12.21 17:18:53.160440,4324,17,18,53,37.46463954,126.44153237,-83,51,1.903943,66.801409,2000,----,62333,155,209.000000,237.500000,1.750000,0.750000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:54.798840,2019.12.21 17:18:54.798840,4325,17,18,54,37.32797027,126.57867908,891,929,91.836812,324.752425,0012,BOX580,62334,901,12366.500000,-14924.000000,-53.000000,75.000000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:54.536696,2019.12.21 17:18:54.536696,4326,17,18,54,37.51721621,126.40752733,609,----,97.232003,327.494912,7451,GEC8385,62334,1124,-2797.500000,6074.000000,-52.250000,82.000000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:54.274552,2019.12.21 17:18:54.274552,4327,17,18,54,37.46187150,126.44607604,-83,78,0.500000,90.000000,2000,TEST,62334,1249,611.500000,-70.000000,0.500000,0.000000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:53.684728,2019.12.21 17:18:53.684728,4328,17,18,53,37.46091664,126.43491268,-76,26,2.573908,240.945396,2000,KAL868,62333,1424,-376.500000,-176.000000,-2.250000,-1.250000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:52.505080,2019.12.21 17:18:52.505080,4329,17,18,52,37.48102784,126.42840028,----,----,0.250000,270.000000,2004,----,62332,1779,-952.500000,2056.000000,-0.250000,-0.000000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:54.160440,2019.12.21 17:18:54.160440,4330,17,18,54,37.46466100,126.44156456,-83,53,2.121320,45.000000,2000,----,62334,155,212.000000,240.000000,1.500000,1.500000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:55.798840,2019.12.21 17:18:55.798840,4331,17,18,55,37.32862473,126.57809436,883,902,90.324415,324.462322,0012,BOX580,62335,901,12314.500000,-14851.500000,-52.500000,73.500000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:55.798840,2019.12.21 17:18:55.798840,4332,17,18,55,37.51805305,126.40689433,617,699,100.382083,328.130747,7451,GEC8385,62335,1124,-2853.000000,6167.000000,-53.000000,85.250000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:54.684728,2019.12.21 17:18:54.684728,4333,17,18,54,37.46187150,126.44606531,-83,76,0.559017,296.565051,2000,TEST,62334,1249,610.500000,-70.000000,-0.500000,0.250000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:54.684728,2019.12.21 17:18:54.684728,4334,17,18,54,37.46090591,126.43489659,-76,24,0.707107,225.000000,2000,KAL868,62334,1424,-378.000000,-176.500000,-0.500000,-0.500000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:53.505080,2019.12.21 17:18:53.505080,4335,17,18,53,37.48103321,126.42840564,----,----,0.559017,333.434949,2004,----,62333,1779,-952.000000,2057.000000,-0.250000,0.500000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:54.898296,2019.12.21 17:18:54.898296,4336,17,18,54,37.46467710,126.44158602,-83,----,1.952562,50.194429,2000,----,62334,155,214.000000,241.500000,1.500000,1.250000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:56.798840,2019.12.21 17:18:56.798840,4337,17,18,56,37.32927382,126.57745063,876,904,91.250000,323.130102,0012,BOX580,62336,901,12257.500000,-14779.500000,-54.750000,73.000000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:56.798840,2019.12.21 17:18:56.798840,4338,17,18,56,37.51879871,126.40630424,624,693,99.349446,328.269708,7451,GEC8385,62336,1124,-2905.500000,6250.000000,-52.250000,84.500000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:55.684728,2019.12.21 17:18:55.684728,4339,17,18,55,37.46187150,126.44607604,-83,76,0.353553,45.000000,2000,TEST,62335,1249,611.000000,-69.500000,0.250000,0.250000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:55.684728,2019.12.21 17:18:55.684728,4340,17,18,55,37.46087909,126.43485904,-76,24,2.121320,225.000000,2000,KAL868,62335,1424,-381.500000,-180.000000,-1.500000,-1.500000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:54.505080,2019.12.21 17:18:54.505080,4341,17,18,54,37.48102784,126.42838955,----,----,0.559017,296.565051,2004,----,62334,1779,-953.500000,2056.500000,-0.500000,0.250000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:56.160440,2019.12.21 17:18:56.160440,4342,17,18,56,37.46469855,126.44162893,-83,57,2.704163,56.309932,2000,----,62336,155,218.000000,243.500000,2.250000,1.500000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:57.798840,2019.12.21 17:18:57.798840,4343,17,18,57,37.32990682,126.57684982,868,904,90.651117,322.845680,0012,BOX580,62337,901,12204.000000,-14709.000000,-54.750000,72.250000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:57.798840,2019.12.21 17:18:57.798840,4344,17,18,57,37.51958728,126.40573561,632,712,100.240960,329.085256,7451,GEC8385,62337,1124,-2956.000000,6337.000000,-51.500000,86.000000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:56.684728,2019.12.21 17:18:56.684728,4345,17,18,56,37.46187150,126.44608140,-83,78,0.559017,116.565051,2000,TEST,62336,1249,611.500000,-70.000000,0.500000,-0.250000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:57.274552,2019.12.21 17:18:57.274552,4346,17,18,57,37.46088445,126.43483222,-76,24,1.500000,270.000000,2000,KAL868,62337,1424,-383.500000,-179.500000,-1.500000,-0.000000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:55.505080,2019.12.21 17:18:55.505080,4347,17,18,55,37.48104393,126.42836809,----,----,0.901388,303.690068,2004,----,62335,1779,-955.000000,2058.500000,-0.750000,0.500000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:56.898296,2019.12.21 17:18:56.898296,4348,17,18,56,37.46473074,126.44166112,-83,----,3.010399,41.633539,2000,----,62336,155,220.500000,247.500000,2.000000,2.250000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:58.798840,2019.12.21 17:18:58.798840,4349,17,18,58,37.33055055,126.57620072,868,912,89.964229,322.111052,0012,BOX580,62338,901,12146.500000,-14638.000000,-55.250000,71.000000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:58.798840,2019.12.21 17:18:58.798840,4350,17,18,58,37.52034903,126.40508652,640,708,99.111364,327.672906,7451,GEC8385,62338,1124,-3013.000000,6422.000000,-53.000000,83.750000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:57.684728,2019.12.21 17:18:57.684728,4351,17,18,57,37.46188760,126.44605458,-83,78,1.414214,315.000000,2000,TEST,62337,1249,609.000000,-68.000000,-1.000000,1.000000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:58.274552,2019.12.21 17:18:58.274552,4352,17,18,58,37.46085763,126.43480539,-76,26,1.952562,230.194429,2000,KAL868,62338,1424,-386.000000,-182.000000,-1.500000,-1.250000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:56.505080,2019.12.21 17:18:56.505080,4353,17,18,56,37.48103321,126.42838955,----,----,0.707107,135.000000,2004,----,62336,1779,-953.000000,2057.000000,0.500000,-0.500000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:58.160440,2019.12.21 17:18:58.160440,4354,17,18,58,37.46473074,126.44169867,-83,57,2.371708,71.565051,2000,----,62338,155,224.000000,247.500000,2.250000,0.750000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:18:59.798840,2019.12.21 17:18:59.798840,4355,17,18,59,37.33122110,126.57555699,861,906,91.609224,322.317007,0012,BOX580,62339,901,12089.000000,-14563.500000,-56.000000,72.500000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:18:59.798840,2019.12.21 17:18:59.798840,4356,17,18,59,37.52108932,126.40452325,647,714,98.288478,327.886483,7451,GEC8385,62339,1124,-3063.000000,6504.000000,-52.250000,83.250000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:58.684728,2019.12.21 17:18:58.684728,4357,17,18,58,37.46187687,126.44607604,-83,78,0.500000,90.000000,2000,TEST,62338,1249,611.500000,-69.000000,0.500000,0.000000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:18:59.274552,2019.12.21 17:18:59.274552,4358,17,18,59,37.46083617,126.43477321,-76,26,2.657536,228.814075,2000,KAL868,62339,1424,-389.000000,-184.500000,-2.000000,-1.750000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:57.505080,2019.12.21 17:18:57.505080,4359,17,18,57,37.48103321,126.42838955,----,----,0.250000,180.000000,2004,----,62337,1779,-953.000000,2057.000000,0.000000,-0.250000,----,----,----,116,101,0,----
MLAT,2019.12.21 17:18:59.160440,2019.12.21 17:18:59.160440,4360,17,18,59,37.46475756,126.44172549,-83,55,1.802776,56.309932,2000,----,62339,155,226.500000,250.500000,1.500000,1.000000,----,----,----,116,101,71C247,----
MLAT,2019.12.21 17:19:00.798840,2019.12.21 17:19:00.798840,4361,17,19,0,37.33196139,126.57496691,853,910,92.450324,325.020673,0012,BOX580,62340,901,12036.500000,-14481.000000,-53.000000,75.750000,----,----,----,116,101,3C4583,----
MLAT,2019.12.21 17:19:00.798840,2019.12.21 17:19:00.798840,4362,17,19,0,37.52192616,126.40386343,655,733,100.280856,327.419256,7451,GEC8385,62340,1124,-3121.000000,6596.500000,-54.000000,84.500000,----,----,----,116,101,3C70C4,----
MLAT,2019.12.21 17:18:59.684728,2019.12.21 17:18:59.684728,4363,17,18,59,37.46186614,126.44606531,-83,78,0.500000,270.000000,2000,TEST,62339,1249,610.500000,-70.000000,-0.500000,-0.000000,----,----,----,116,101,71C078,----
MLAT,2019.12.21 17:19:00.274552,2019.12.21 17:19:00.274552,4364,17,19,0,37.46081471,126.43474638,-76,24,2.121320,225.000000,2000,KAL868,62340,1424,-391.000000,-187.000000,-1.500000,-1.500000,----,----,----,116,101,71BD53,----
MLAT,2019.12.21 17:18:58.505080,2019.12.21 17:18:58.505080,4365,17,18,58,37.48103321,126.42839491,----,----,0.000000,0.000000,2004,----,62338,1779,-953.000000,2057.000000,0.000000,0.000000,----,----,----,116,101,0,----
