#0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign
MLAT,2019.12.23 16:10:53.684728,2019.12.23 16:10:53.684728,2676,16,10,53,37.45521963,126.45996988,-99,36,8.189170,328.736268,7431,ETD873,58253,474,1840.500000,-807.500000,-4.250000,7.000000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:10:54.798840,2019.12.23 16:10:54.798840,2677,16,10,54,37.34470725,126.55795097,731,1028,74.068381,321.853635,2776,AAV770,58254,497,10527.000000,-13068.500000,-45.750000,58.250000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:10:53.029368,2019.12.23 16:10:53.029368,2678,16,10,53,37.48238504,126.44172549,----,----,4.716991,327.994617,----,CIVIL5,58253,614,226.000000,2207.000000,-2.500000,4.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:10:54.536696,2019.12.23 16:10:54.536696,2679,16,10,54,37.47013807,126.47203982,-99,----,0.790569,198.434949,7447,AAR987,58254,1887,2908.000000,848.000000,-0.250000,-0.750000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:10:52.767224,2019.12.23 16:10:52.767224,2680,16,10,52,37.48194516,126.42704844,----,607,2.015564,330.255119,2000,----,58252,1968,-1072.000000,2158.000000,-1.000000,1.750000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:10:54.684728,2019.12.23 16:10:54.684728,2681,16,10,54,37.45530546,126.45991087,-99,34,9.861541,329.534455,7431,ETD873,58254,474,1835.500000,-798.000000,-5.000000,8.500000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:10:55.798840,2019.12.23 16:10:55.798840,2682,16,10,55,37.34521151,126.55741990,731,1015,73.246160,321.095862,2776,AAV770,58255,497,10480.000000,-13012.500000,-46.000000,57.000000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:10:54.029368,2019.12.23 16:10:54.029368,2683,16,10,54,37.48241723,126.44169331,----,----,4.854122,325.491477,----,CIVIL5,58254,614,223.500000,2210.500000,-2.750000,4.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:10:56.060984,2019.12.23 16:10:56.060984,2684,16,10,56,37.47014344,126.47203445,-99,----,0.250000,270.000000,7447,AAR987,58256,1887,2907.500000,849.000000,-0.250000,-0.000000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:10:53.767224,2019.12.23 16:10:53.767224,2685,16,10,53,37.48192370,126.42704844,----,603,1.346291,158.198591,2000,----,58253,1968,-1072.000000,2156.000000,0.500000,-1.250000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:10:55.684728,2019.12.23 16:10:55.684728,2686,16,10,55,37.45538056,126.45983577,-99,32,10.350121,322.853313,7431,ETD873,58255,474,1828.500000,-790.000000,-6.250000,8.250000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:10:57.323128,2019.12.23 16:10:57.323128,2687,16,10,57,37.34572113,126.55695856,723,998,72.753866,322.539445,2776,AAV770,58257,497,10439.000000,-12956.000000,-44.250000,57.750000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:10:55.029368,2019.12.23 16:10:55.029368,2688,16,10,55,37.48243868,126.44167185,----,----,3.750000,323.130102,----,CIVIL5,58255,614,221.500000,2213.000000,-2.250000,3.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:10:57.060984,2019.12.23 16:10:57.060984,2689,16,10,57,37.47015417,126.47203982,-99,----,0.000000,0.000000,7447,AAR987,58257,1887,2908.000000,850.000000,0.000000,0.000000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:10:54.767224,2019.12.23 16:10:54.767224,2690,16,10,54,37.48191297,126.42704844,----,603,1.000000,180.000000,2000,----,58254,1968,-1072.000000,2155.000000,0.000000,-1.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:10:56.684728,2019.12.23 16:10:56.684728,2691,16,10,56,37.45547175,126.45974994,-99,34,11.752659,321.911227,7431,ETD873,58256,474,1821.000000,-780.000000,-7.250000,9.250000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:10:58.323128,2019.12.23 16:10:58.323128,2692,16,10,58,37.34625220,126.55660450,723,994,71.142463,326.756674,2776,AAV770,58258,497,10407.500000,-12897.000000,-39.000000,59.500000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:10:56.029368,2019.12.23 16:10:56.029368,2693,16,10,56,37.48247623,126.44164503,----,----,4.506939,326.309932,----,CIVIL5,58256,614,219.000000,2217.000000,-2.500000,3.750000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:10:58.060984,2019.12.23 16:10:58.060984,2694,16,10,58,37.47014880,126.47203982,-99,----,0.000000,0.000000,7447,AAR987,58258,1887,2908.000000,849.000000,0.000000,0.000000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:10:55.767224,2019.12.23 16:10:55.767224,2695,16,10,55,37.48192906,126.42705381,----,605,1.000000,0.000000,2000,----,58255,1968,-1071.500000,2156.500000,0.000000,1.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:10:57.684728,2019.12.23 16:10:57.684728,2696,16,10,57,37.45561123,126.45959973,-99,17,16.517037,320.527540,7431,ETD873,58257,474,1808.000000,-764.000000,-10.500000,12.750000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:10:59.323128,2019.12.23 16:10:59.323128,2697,16,10,59,37.34678864,126.55612707,716,1026,70.597893,325.240685,2776,AAV770,58259,497,10365.000000,-12837.500000,-40.250000,58.000000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:10:57.029368,2019.12.23 16:10:57.029368,2698,16,10,57,37.48252451,126.44161284,----,----,4.716991,327.994617,----,CIVIL5,58257,614,216.500000,2222.500000,-2.500000,4.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:10:59.060984,2019.12.23 16:10:59.060984,2699,16,10,59,37.47015953,126.47204518,-99,----,0.559017,26.565051,7447,AAR987,58259,1887,2908.500000,850.500000,0.250000,0.500000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:10:56.767224,2019.12.23 16:10:56.767224,2700,16,10,56,37.48193443,126.42705917,----,611,0.901388,33.690068,2000,----,58256,1968,-1071.000000,2157.500000,0.500000,0.750000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:10:58.422584,2019.12.23 16:10:58.422584,2701,16,10,58,37.45574534,126.45948172,-99,----,17.700636,323.615648,7431,ETD873,58258,474,1797.500000,-749.500000,-10.500000,14.250000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:00.323128,2019.12.23 16:11:00.323128,2702,16,11,0,37.34722316,126.55570328,716,1022,68.007353,323.972627,2776,AAV770,58260,497,10327.500000,-12789.500000,-40.000000,55.000000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:10:58.029368,2019.12.23 16:10:58.029368,2703,16,10,58,37.48256207,126.44158065,----,----,5.062114,327.094757,----,CIVIL5,58258,614,213.500000,2226.500000,-2.750000,4.250000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:00.060984,2019.12.23 16:11:00.060984,2704,16,11,0,37.47014880,126.47203982,-99,----,0.500000,180.000000,7447,AAR987,58260,1887,2908.000000,849.500000,0.000000,-0.500000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:10:57.767224,2019.12.23 16:10:57.767224,2705,16,10,57,37.48192370,126.42705381,----,611,1.000000,180.000000,2000,----,58257,1968,-1071.500000,2156.000000,0.000000,-1.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:10:59.684728,2019.12.23 16:10:59.684728,2706,16,10,59,37.45589554,126.45938516,-99,53,17.755281,327.652557,7431,ETD873,58259,474,1789.000000,-732.500000,-9.500000,15.000000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:00.798840,2019.12.23 16:11:00.798840,2707,16,11,0,37.34774888,126.55525267,716,1024,69.226079,324.702857,2776,AAV770,58260,497,10287.500000,-12731.500000,-40.000000,56.500000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:10:59.291512,2019.12.23 16:10:59.291512,2708,16,10,59,37.48259962,126.44154847,----,100,5.062114,327.094757,----,CIVIL5,58259,614,210.500000,2231.000000,-2.750000,4.250000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:01.060984,2019.12.23 16:11:01.060984,2709,16,11,1,37.47014880,126.47203982,-99,----,0.000000,0.000000,7447,AAR987,58261,1887,2908.000000,849.500000,0.000000,0.000000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:10:58.767224,2019.12.23 16:10:58.767224,2710,16,10,58,37.48192906,126.42705381,----,611,0.250000,90.000000,2000,----,58258,1968,-1071.500000,2156.500000,0.250000,0.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:00.684728,2019.12.23 16:11:00.684728,2711,16,11,0,37.45606184,126.45924568,-99,55,20.039024,326.706437,7431,ETD873,58260,474,1776.500000,-714.500000,-11.000000,16.750000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:01.798840,2019.12.23 16:11:01.798840,2712,16,11,1,37.34834969,126.55476451,708,1000,72.111026,326.309932,2776,AAV770,58261,497,10244.000000,-12664.500000,-40.000000,60.000000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:00.029368,2019.12.23 16:11:00.029368,2713,16,11,0,37.48265326,126.44150019,----,----,5.900212,323.615648,----,CIVIL5,58260,614,206.000000,2236.500000,-3.500000,4.750000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:02.060984,2019.12.23 16:11:02.060984,2714,16,11,2,37.47014880,126.47203982,-99,----,0.250000,180.000000,7447,AAR987,58262,1887,2908.000000,849.500000,0.000000,-0.250000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:10:59.767224,2019.12.23 16:10:59.767224,2715,16,10,59,37.48192906,126.42705381,----,611,0.250000,270.000000,2000,----,58259,1968,-1071.500000,2156.500000,-0.250000,-0.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:01.684728,2019.12.23 16:11:01.684728,2716,16,11,1,37.45623350,126.45909548,-99,57,21.914607,325.222169,7431,ETD873,58261,474,1763.500000,-695.500000,-12.500000,18.000000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:02.798840,2019.12.23 16:11:02.798840,2717,16,11,2,37.34884858,126.55435145,708,963,71.001761,326.198027,2776,AAV770,58262,497,10207.500000,-12609.000000,-39.500000,59.000000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:01.291512,2019.12.23 16:11:01.291512,2718,16,11,1,37.48269618,126.44146264,----,100,6.103278,325.007980,----,CIVIL5,58261,614,203.000000,2241.500000,-3.500000,5.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:03.060984,2019.12.23 16:11:03.060984,2719,16,11,3,37.47017026,126.47205055,-99,----,0.790569,18.434949,7447,AAR987,58263,1887,2909.000000,852.000000,0.250000,0.750000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:00.767224,2019.12.23 16:11:00.767224,2720,16,11,0,37.48192906,126.42704308,----,607,0.750000,0.000000,2000,----,58260,1968,-1072.000000,2156.500000,0.000000,0.750000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:02.684728,2019.12.23 16:11:02.684728,2721,16,11,2,37.45641589,126.45892918,-99,40,24.703239,324.057888,7431,ETD873,58262,474,1748.500000,-675.000000,-14.500000,20.000000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:03.798840,2019.12.23 16:11:03.798840,2722,16,11,3,37.34935284,126.55391157,701,931,70.867835,325.637215,2776,AAV770,58263,497,10168.500000,-12553.000000,-40.000000,58.500000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:02.291512,2019.12.23 16:11:02.291512,2723,16,11,2,37.48273373,126.44141972,----,97,5.900212,323.615648,----,CIVIL5,58262,614,199.500000,2246.000000,-3.500000,4.750000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:04.060984,2019.12.23 16:11:04.060984,2724,16,11,4,37.47015417,126.47203982,-99,----,0.500000,180.000000,7447,AAR987,58264,1887,2908.000000,850.000000,0.000000,-0.500000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:01.767224,2019.12.23 16:11:01.767224,2725,16,11,1,37.48192370,126.42705917,----,605,1.118034,116.565051,2000,----,58261,1968,-1071.000000,2156.000000,1.000000,-0.500000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:03.422584,2019.12.23 16:11:03.422584,2726,16,11,3,37.45661974,126.45876288,-99,----,25.171909,325.520784,7431,ETD873,58263,474,1733.500000,-652.500000,-14.250000,20.750000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:04.798840,2019.12.23 16:11:04.798840,2727,16,11,4,37.34985709,126.55346096,701,914,69.430271,324.822065,2776,AAV770,58264,497,10128.000000,-12497.000000,-40.000000,56.750000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:03.029368,2019.12.23 16:11:03.029368,2728,16,11,3,37.48276055,126.44138753,----,----,5.315073,318.814075,----,CIVIL5,58263,614,196.000000,2248.500000,-3.500000,4.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:05.060984,2019.12.23 16:11:05.060984,2729,16,11,5,37.47014880,126.47203982,-99,----,0.500000,180.000000,7447,AAR987,58265,1887,2908.000000,849.500000,0.000000,-0.500000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:02.767224,2019.12.23 16:11:02.767224,2730,16,11,2,37.48192906,126.42704308,----,605,0.353553,315.000000,2000,----,58262,1968,-1072.500000,2156.500000,-0.250000,0.250000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:04.684728,2019.12.23 16:11:04.684728,2731,16,11,4,37.45682895,126.45855367,-99,95,27.850045,323.027238,7431,ETD873,58264,474,1715.500000,-629.000000,-16.750000,22.250000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:05.798840,2019.12.23 16:11:05.798840,2732,16,11,5,37.35038817,126.55301571,693,899,70.239768,326.027132,2776,AAV770,58265,497,10088.500000,-12438.500000,-39.250000,58.250000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:04.291512,2019.12.23 16:11:04.291512,2733,16,11,4,37.48276591,126.44136071,----,83,4.242641,315.000000,----,CIVIL5,58264,614,194.000000,2249.000000,-3.000000,3.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:06.323128,2019.12.23 16:11:06.323128,2734,16,11,6,37.47016490,126.47204518,-99,43,0.500000,0.000000,7447,AAR987,58266,1887,2908.500000,851.000000,0.000000,0.500000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:03.767224,2019.12.23 16:11:03.767224,2735,16,11,3,37.48191833,126.42704844,----,605,0.559017,206.565051,2000,----,58263,1968,-1072.000000,2155.500000,-0.250000,-0.500000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:05.684728,2019.12.23 16:11:05.684728,2736,16,11,5,37.45705962,126.45836592,-99,68,29.004310,324.117863,7431,ETD873,58265,474,1698.500000,-603.500000,-17.000000,23.500000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:06.798840,2019.12.23 16:11:06.798840,2737,16,11,6,37.35089779,126.55255437,693,902,70.331359,324.841132,2776,AAV770,58266,497,10047.500000,-12382.000000,-40.500000,57.500000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:05.291512,2019.12.23 16:11:05.291512,2738,16,11,5,37.48279274,126.44132853,----,81,4.242641,315.000000,----,CIVIL5,58265,614,191.000000,2252.000000,-3.000000,3.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:06.536696,2019.12.23 16:11:06.536696,2739,16,11,6,37.47017562,126.47205055,-99,----,0.790569,18.434949,7447,AAR987,58266,1887,2909.000000,852.500000,0.250000,0.750000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:04.767224,2019.12.23 16:11:04.767224,2740,16,11,4,37.48193443,126.42704844,----,609,1.030776,345.963757,2000,----,58264,1968,-1072.000000,2157.500000,-0.250000,1.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:06.684728,2019.12.23 16:11:06.684728,2741,16,11,6,37.45729029,126.45814598,-91,72,30.254132,324.077054,7431,ETD873,58266,474,1679.000000,-578.000000,-17.750000,24.500000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:07.798840,2019.12.23 16:11:07.798840,2742,16,11,7,37.35140204,126.55203938,693,941,69.553037,322.594643,2776,AAV770,58267,497,10002.000000,-12326.000000,-42.250000,55.250000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:06.029368,2019.12.23 16:11:06.029368,2743,16,11,6,37.48284101,126.44132316,----,----,4.250000,331.927513,----,CIVIL5,58266,614,191.000000,2257.500000,-2.000000,3.750000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:07.536696,2019.12.23 16:11:07.536696,2744,16,11,7,37.47015953,126.47205055,-99,----,0.500000,180.000000,7447,AAR987,58267,1887,2908.500000,851.000000,0.000000,-0.500000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:05.767224,2019.12.23 16:11:05.767224,2745,16,11,5,37.48192370,126.42704844,----,605,0.750000,180.000000,2000,----,58265,1968,-1072.000000,2156.000000,0.000000,-0.750000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:07.684728,2019.12.23 16:11:07.684728,2746,16,11,7,37.45755315,126.45792067,-91,55,33.363528,324.761775,7431,ETD873,58267,474,1659.500000,-549.000000,-19.250000,27.250000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:08.798840,2019.12.23 16:11:08.798840,2747,16,11,8,37.35190630,126.55166924,685,927,68.713627,326.425565,2776,AAV770,58268,497,9969.000000,-12270.000000,-38.000000,57.250000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:07.029368,2019.12.23 16:11:07.029368,2748,16,11,7,37.48288393,126.44129634,----,----,4.589390,330.642246,----,CIVIL5,58267,614,188.500000,2262.500000,-2.250000,4.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:08.012408,2019.12.23 16:11:08.012408,2749,16,11,8,37.47017562,126.47205055,-99,----,0.250000,0.000000,7447,AAR987,58268,1887,2909.000000,852.500000,0.000000,0.250000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:06.767224,2019.12.23 16:11:06.767224,2750,16,11,6,37.48192906,126.42705381,----,609,0.500000,90.000000,2000,----,58266,1968,-1071.500000,2156.500000,0.500000,0.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:08.422584,2019.12.23 16:11:08.422584,2751,16,11,8,37.45780528,126.45770073,-91,----,34.674378,325.278720,7431,ETD873,58268,474,1640.000000,-521.000000,-19.750000,28.500000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:09.798840,2019.12.23 16:11:09.798840,2752,16,11,9,37.35237300,126.55130446,685,912,66.860396,327.676689,2776,AAV770,58269,497,9937.000000,-12218.500000,-35.750000,56.500000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:08.291512,2019.12.23 16:11:08.291512,2753,16,11,8,37.48291612,126.44126415,----,106,4.506939,326.309932,----,CIVIL5,58268,614,185.500000,2266.000000,-2.500000,3.750000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:09.012408,2019.12.23 16:11:09.012408,2754,16,11,9,37.47015417,126.47204518,-99,----,0.790569,198.434949,7447,AAR987,58269,1887,2908.500000,850.000000,-0.250000,-0.750000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:07.767224,2019.12.23 16:11:07.767224,2755,16,11,7,37.48193443,126.42704308,----,607,1.457738,329.036243,2000,----,58267,1968,-1072.500000,2157.000000,-0.750000,1.250000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:09.422584,2019.12.23 16:11:09.422584,2756,16,11,9,37.45808423,126.45744860,-91,----,36.211186,324.554290,7431,ETD873,58269,474,1617.500000,-490.000000,-21.000000,29.500000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:10.798840,2019.12.23 16:11:10.798840,2757,16,11,10,37.35284507,126.55089676,678,891,65.179080,326.736595,2776,AAV770,58270,497,9900.500000,-12166.000000,-35.750000,54.500000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:09.291512,2019.12.23 16:11:09.291512,2758,16,11,9,37.48295367,126.44122660,----,110,4.650269,323.746162,----,CIVIL5,58269,614,182.000000,2270.000000,-2.750000,3.750000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:10.536696,2019.12.23 16:11:10.536696,2759,16,11,10,37.47014880,126.47203982,-99,----,0.500000,180.000000,7447,AAR987,58270,1887,2908.000000,849.500000,0.000000,-0.500000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:08.767224,2019.12.23 16:11:08.767224,2760,16,11,8,37.48192906,126.42704844,----,605,0.559017,63.434949,2000,----,58268,1968,-1072.000000,2157.000000,0.500000,0.250000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:10.422584,2019.12.23 16:11:10.422584,2761,16,11,10,37.45835245,126.45720720,-91,----,36.908671,324.372093,7431,ETD873,58270,474,1596.000000,-460.500000,-21.500000,30.000000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:11.798840,2019.12.23 16:11:11.798840,2762,16,11,11,37.35329568,126.55047297,678,870,64.842598,325.207048,2776,AAV770,58271,497,9862.500000,-12116.000000,-37.000000,53.250000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:10.029368,2019.12.23 16:11:10.029368,2763,16,11,10,37.48299122,126.44118369,----,----,5.000000,323.130102,----,CIVIL5,58270,614,178.500000,2274.000000,-3.000000,4.000000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:11.536696,2019.12.23 16:11:11.536696,2764,16,11,11,37.47015417,126.47203982,-99,----,0.000000,0.000000,7447,AAR987,58271,1887,2908.000000,850.000000,0.000000,0.000000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:09.767224,2019.12.23 16:11:09.767224,2765,16,11,9,37.48192370,126.42704308,----,601,1.030776,165.963757,2000,----,58269,1968,-1072.500000,2156.000000,0.250000,-1.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:11.422584,2019.12.23 16:11:11.422584,2766,16,11,11,37.45867431,126.45693898,-91,----,39.734274,325.510043,7431,ETD873,58271,474,1572.500000,-424.500000,-22.500000,32.750000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:12.798840,2019.12.23 16:11:12.798840,2767,16,11,12,37.35375702,126.55005455,670,855,63.736273,325.063214,2776,AAV770,58272,497,9825.500000,-12064.500000,-36.500000,52.250000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:11.291512,2019.12.23 16:11:11.291512,2768,16,11,11,37.48304486,126.44114077,----,104,5.900212,323.615648,----,CIVIL5,58271,614,174.500000,2280.500000,-3.500000,4.750000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:12.536696,2019.12.23 16:11:12.536696,2769,16,11,12,37.47013271,126.47203445,-99,----,1.030776,194.036243,7447,AAR987,58272,1887,2907.500000,847.500000,-0.250000,-1.000000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:10.767224,2019.12.23 16:11:10.767224,2770,16,11,10,37.48191297,126.42704844,----,603,0.901388,146.309932,2000,----,58270,1968,-1071.500000,2155.000000,0.500000,-0.750000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:12.684728,2019.12.23 16:11:12.684728,2771,16,11,12,37.45898545,126.45665467,-91,76,41.907637,324.223922,7431,ETD873,58272,474,1547.500000,-390.000000,-24.500000,34.000000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:13.798840,2019.12.23 16:11:13.798840,2772,16,11,13,37.35423982,126.54959321,670,855,64.809336,324.102622,2776,AAV770,58273,497,9785.000000,-12011.000000,-38.000000,52.500000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:12.291512,2019.12.23 16:11:12.291512,2773,16,11,12,37.48308241,126.44113541,----,127,5.031153,333.434949,----,CIVIL5,58272,614,174.000000,2284.500000,-2.250000,4.500000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:13.536696,2019.12.23 16:11:13.536696,2774,16,11,13,37.47013271,126.47203445,-99,----,0.500000,180.000000,7447,AAR987,58273,1887,2907.500000,847.500000,0.000000,-0.500000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:11.767224,2019.12.23 16:11:11.767224,2775,16,11,11,37.48191833,126.42704844,----,605,0.250000,0.000000,2000,----,58271,1968,-1072.000000,2155.500000,0.000000,0.250000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:13.422584,2019.12.23 16:11:13.422584,2776,16,11,13,37.45929658,126.45637035,-91,----,42.605751,324.071498,7431,ETD873,58273,474,1522.000000,-355.500000,-25.000000,34.500000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:14.798840,2019.12.23 16:11:14.798840,2777,16,11,14,37.35472798,126.54921770,670,859,64.761582,326.493965,2776,AAV770,58274,497,9751.500000,-11957.000000,-35.750000,54.000000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:13.291512,2019.12.23 16:11:13.291512,2778,16,11,13,37.48314679,126.44109249,----,154,6.046693,330.255119,----,CIVIL5,58273,614,170.000000,2291.500000,-3.000000,5.250000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:14.536696,2019.12.23 16:11:14.536696,2779,16,11,14,37.47012734,126.47203445,-99,----,0.750000,180.000000,7447,AAR987,58274,1887,2907.500000,847.000000,0.000000,-0.750000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:12.767224,2019.12.23 16:11:12.767224,2780,16,11,12,37.48191833,126.42704308,----,607,0.500000,270.000000,2000,----,58272,1968,-1072.500000,2155.500000,-0.500000,-0.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:14.684728,2019.12.23 16:11:14.684728,2781,16,11,14,37.45965600,126.45604312,-91,76,45.774584,325.007980,7431,ETD873,58274,474,1493.000000,-315.500000,-26.250000,37.500000,----,----,----,116,101,89649E,----
MLAT,2019.12.23 16:11:15.798840,2019.12.23 16:11:15.798840,2782,16,11,15,37.35524833,126.54886365,662,864,64.269452,328.845131,2776,AAV770,58275,497,9720.000000,-11899.000000,-33.250000,55.000000,----,----,----,116,101,758603,----
MLAT,2019.12.23 16:11:14.029368,2019.12.23 16:11:14.029368,2783,16,11,14,37.48317897,126.44102812,----,----,6.051859,321.709837,----,CIVIL5,58274,614,165.000000,2295.000000,-3.750000,4.750000,----,----,----,116,101,71D028,----
MLAT,2019.12.23 16:11:15.536696,2019.12.23 16:11:15.536696,2784,16,11,15,37.47013271,126.47202909,-99,----,0.000000,0.000000,7447,AAR987,58275,1887,2907.500000,848.000000,0.000000,0.000000,----,----,----,116,101,71BE20,----
MLAT,2019.12.23 16:11:13.767224,2019.12.23 16:11:13.767224,2785,16,11,13,37.48192370,126.42704308,----,609,0.250000,90.000000,2000,----,58273,1968,-1072.000000,2156.000000,0.250000,0.000000,----,----,----,116,101,0,----
MLAT,2019.12.23 16:11:15.684728,2019.12.23 16:11:15.684728,2786,16,11,15,37.46000469,126.45572126,-91,85,48.010416,324.323592,7431,ETD873,58275,474,1465.000000,-276.500000,-28.000000,39.000000,----,----,----,116,101,89649E,----
