#0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign
MLAT,2019.12.25 16:04:28.536696,2019.12.25 16:04:28.536696,1307,16,4,28,37.46004760,126.45851076,-45,----,4.007805,93.576334,7414,KZR960,57868,1417,1711.000000,-272.000000,4.000000,-0.250000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:28.225976,2019.12.25 16:04:28.225976,1308,16,4,28,37.47186542,126.45941734,----,----,0.000000,0.000000,2000,PAC238A,57868,3,1791.500000,1039.500000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:28.488120,2019.12.25 16:04:28.488120,1309,16,4,28,37.46852338,126.46683097,----,64,0.000000,0.000000,0000,FDX5924,57868,139,2447.000000,669.000000,0.000000,0.000000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:28.684728,2019.12.25 16:04:28.684728,1310,16,4,28,37.46557832,126.44659638,-45,70,3.750000,143.130102,7440,KLM856,57868,652,657.500000,341.500000,2.250000,-3.000000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:30.323128,2019.12.25 16:04:30.323128,1311,16,4,30,37.47566342,126.45055532,-45,64,4.930771,149.534455,0074,GEC8390,57870,1115,1007.000000,1461.000000,2.500000,-4.250000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:29.536696,2019.12.25 16:04:29.536696,1312,16,4,29,37.46004760,126.45855904,-45,----,3.508917,94.085617,7414,KZR960,57869,1417,1715.500000,-272.500000,3.500000,-0.250000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:29.225976,2019.12.25 16:04:29.225976,1313,16,4,29,37.47186005,126.45941734,----,----,0.000000,0.000000,2000,PAC238A,57869,3,1791.000000,1039.500000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:29.684728,2019.12.25 16:04:29.684728,1314,16,4,29,37.46852875,126.46683097,-45,64,0.000000,0.000000,0000,FDX5924,57869,139,2447.500000,669.000000,0.000000,0.000000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:29.684728,2019.12.25 16:04:29.684728,1315,16,4,29,37.46556222,126.44661248,-45,78,1.802776,146.309932,7440,KLM856,57869,652,658.500000,340.000000,1.000000,-1.500000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:31.323128,2019.12.25 16:04:31.323128,1316,16,4,31,37.47556686,126.45064652,-45,64,7.766112,146.821488,0074,GEC8390,57871,1115,1015.500000,1450.500000,4.250000,-6.500000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:30.536696,2019.12.25 16:04:30.536696,1317,16,4,30,37.46002614,126.45861804,-45,----,3.400368,107.102729,7414,KZR960,57870,1417,1721.000000,-274.000000,3.250000,-1.000000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:30.422584,2019.12.25 16:04:30.422584,1318,16,4,30,37.47186542,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57870,3,1791.000000,1040.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:30.684728,2019.12.25 16:04:30.684728,1319,16,4,30,37.46851802,126.46683097,-45,64,0.250000,180.000000,0000,FDX5924,57870,139,2447.500000,668.500000,0.000000,-0.250000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:30.684728,2019.12.25 16:04:30.684728,1320,16,4,30,37.46553004,126.44663930,-45,78,3.051639,145.007980,7440,KLM856,57870,652,661.000000,336.000000,1.750000,-2.500000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:32.060984,2019.12.25 16:04:32.060984,1321,16,4,32,37.47550249,126.45070553,-45,----,6.250000,143.130102,0074,GEC8390,57872,1115,1021.000000,1443.000000,3.750000,-5.000000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:31.536696,2019.12.25 16:04:31.536696,1322,16,4,31,37.46001005,126.45867169,-45,----,3.952847,108.434949,7414,KZR960,57871,1417,1725.500000,-276.000000,3.750000,-1.250000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:31.422584,2019.12.25 16:04:31.422584,1323,16,4,31,37.47186542,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57871,3,1791.000000,1039.500000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:31.684728,2019.12.25 16:04:31.684728,1324,16,4,31,37.46850729,126.46683097,-45,64,0.500000,180.000000,0000,FDX5924,57871,139,2447.500000,667.000000,0.000000,-0.500000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:31.684728,2019.12.25 16:04:31.684728,1325,16,4,31,37.46549249,126.44667685,-45,83,3.051639,145.007980,7440,KLM856,57871,652,664.000000,332.500000,1.750000,-2.500000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:33.060984,2019.12.25 16:04:33.060984,1326,16,4,33,37.47546494,126.45074844,-45,----,3.905125,140.194429,0074,GEC8390,57873,1115,1024.500000,1439.000000,2.500000,-3.000000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:32.536696,2019.12.25 16:04:32.536696,1327,16,4,32,37.45998859,126.45871460,-45,----,3.913119,116.565051,7414,KZR960,57872,1417,1729.500000,-278.500000,3.500000,-1.750000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:32.422584,2019.12.25 16:04:32.422584,1328,16,4,32,37.47187078,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57872,3,1791.500000,1040.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:32.684728,2019.12.25 16:04:32.684728,1329,16,4,32,37.46849120,126.46683097,-45,64,0.500000,180.000000,0000,FDX5924,57872,139,2447.000000,665.500000,0.000000,-0.500000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:32.684728,2019.12.25 16:04:32.684728,1330,16,4,32,37.46546030,126.44669831,-45,78,2.462214,156.037511,7440,KLM856,57872,652,666.000000,328.500000,1.000000,-2.250000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:33.798840,2019.12.25 16:04:33.798840,1331,16,4,33,37.47538447,126.45081282,-45,68,7.075486,147.994617,0074,GEC8390,57873,1115,1030.000000,1430.500000,3.750000,-6.000000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:33.536696,2019.12.25 16:04:33.536696,1332,16,4,33,37.45995641,126.45877361,-45,----,4.031129,119.744881,7414,KZR960,57873,1417,1734.500000,-282.000000,3.500000,-2.000000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:33.422584,2019.12.25 16:04:33.422584,1333,16,4,33,37.47187078,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57873,3,1791.500000,1040.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:33.684728,2019.12.25 16:04:33.684728,1334,16,4,33,37.46848583,126.46683097,-45,64,0.500000,180.000000,0000,FDX5924,57873,139,2447.000000,665.000000,0.000000,-0.500000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:33.422584,2019.12.25 16:04:33.422584,1335,16,4,33,37.46541739,126.44672513,-45,----,3.816084,148.392498,7440,KLM856,57873,652,668.500000,324.000000,2.000000,-3.250000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:34.536696,2019.12.25 16:04:34.536696,1336,16,4,34,37.47532010,126.45086110,-45,----,7.075486,147.994617,0074,GEC8390,57874,1115,1034.000000,1423.000000,3.750000,-6.000000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:34.798840,2019.12.25 16:04:34.798840,1337,16,4,34,37.45991886,126.45882726,-45,55,4.609772,130.601295,7414,KZR960,57874,1417,1739.000000,-286.500000,3.500000,-3.000000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:34.684728,2019.12.25 16:04:34.684728,1338,16,4,34,37.47186542,126.45941734,-45,62,0.000000,0.000000,2000,PAC238A,57874,3,1791.000000,1039.500000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:34.684728,2019.12.25 16:04:34.684728,1339,16,4,34,37.46848047,126.46683097,-45,64,0.500000,180.000000,0000,FDX5924,57874,139,2447.000000,664.000000,0.000000,-0.500000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:34.422584,2019.12.25 16:04:34.422584,1340,16,4,34,37.46537447,126.44676805,-45,----,4.506939,146.309932,7440,KLM856,57874,652,672.500000,319.000000,2.500000,-3.750000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:35.798840,2019.12.25 16:04:35.798840,1341,16,4,35,37.47525573,126.45092010,-45,64,8.253787,144.865807,0074,GEC8390,57875,1115,1039.500000,1415.500000,4.750000,-6.750000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:35.798840,2019.12.25 16:04:35.798840,1342,16,4,35,37.45989740,126.45885944,-45,51,3.201562,128.659808,7414,KZR960,57875,1417,1742.500000,-289.000000,2.500000,-2.000000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:35.488120,2019.12.25 16:04:35.488120,1343,16,4,35,37.47186005,126.45941734,----,62,0.000000,0.000000,2000,PAC238A,57875,3,1791.000000,1039.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:35.684728,2019.12.25 16:04:35.684728,1344,16,4,35,37.46847510,126.46683097,-45,64,0.500000,180.000000,0000,FDX5924,57875,139,2447.500000,663.500000,0.000000,-0.500000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:35.684728,2019.12.25 16:04:35.684728,1345,16,4,35,37.46534228,126.44680023,-45,80,3.716517,137.726311,7440,KLM856,57875,652,675.500000,315.500000,2.500000,-2.750000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:36.536696,2019.12.25 16:04:36.536696,1346,16,4,36,37.47519672,126.45097375,-45,----,5.273756,148.570434,0074,GEC8390,57876,1115,1044.500000,1409.000000,2.750000,-4.500000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:36.798840,2019.12.25 16:04:36.798840,1347,16,4,36,37.45985448,126.45890236,-45,49,4.069705,137.489553,7414,KZR960,57876,1417,1746.500000,-293.500000,2.750000,-3.000000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:36.422584,2019.12.25 16:04:36.422584,1348,16,4,36,37.47186542,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57876,3,1791.500000,1040.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:36.684728,2019.12.25 16:04:36.684728,1349,16,4,36,37.46846974,126.46683097,-45,64,0.500000,180.000000,0000,FDX5924,57876,139,2447.500000,663.000000,0.000000,-0.500000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:36.684728,2019.12.25 16:04:36.684728,1350,16,4,36,37.46530473,126.44683778,-53,81,4.451123,141.842773,7440,KLM856,57876,652,679.000000,311.000000,2.750000,-3.500000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:37.798840,2019.12.25 16:04:37.798840,1351,16,4,37,37.47512698,126.45103812,-45,64,6.600189,142.696052,0074,GEC8390,57877,1115,1050.500000,1401.500000,4.000000,-5.250000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:37.798840,2019.12.25 16:04:37.798840,1352,16,4,37,37.45982230,126.45893991,-45,49,3.716517,137.726311,7414,KZR960,57877,1417,1749.500000,-297.000000,2.500000,-2.750000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:37.422584,2019.12.25 16:04:37.422584,1353,16,4,37,37.47187078,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57877,3,1791.500000,1040.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:37.684728,2019.12.25 16:04:37.684728,1354,16,4,37,37.46848583,126.46683097,-45,64,0.250000,0.000000,0000,FDX5924,57877,139,2447.500000,665.000000,0.000000,0.250000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:37.684728,2019.12.25 16:04:37.684728,1355,16,4,37,37.46525645,126.44686460,-45,87,3.605551,146.309932,7440,KLM856,57877,652,681.000000,306.000000,2.000000,-3.000000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:38.012408,2019.12.25 16:04:38.012408,1356,16,4,38,37.47506797,126.45110250,-45,----,6.726812,138.012788,0074,GEC8390,57878,1115,1055.500000,1395.000000,4.500000,-5.000000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:38.798840,2019.12.25 16:04:38.798840,1357,16,4,38,37.45979548,126.45896673,-45,49,3.400368,143.972627,7414,KZR960,57878,1417,1752.000000,-300.000000,2.000000,-2.750000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:38.422584,2019.12.25 16:04:38.422584,1358,16,4,38,37.47187078,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57878,3,1791.500000,1040.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:38.684728,2019.12.25 16:04:38.684728,1359,16,4,38,37.46849656,126.46684170,-45,62,0.353553,45.000000,0000,FDX5924,57878,139,2448.000000,665.500000,0.250000,0.250000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:38.684728,2019.12.25 16:04:38.684728,1360,16,4,38,37.46522963,126.44690752,-45,87,3.716517,137.726311,7440,KLM856,57878,652,685.000000,303.000000,2.500000,-2.750000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:39.012408,2019.12.25 16:04:39.012408,1361,16,4,39,37.47502506,126.45116687,-45,----,6.189709,133.363423,0074,GEC8390,57879,1115,1061.500000,1390.500000,4.500000,-4.250000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:39.798840,2019.12.25 16:04:39.798840,1362,16,4,39,37.45973647,126.45901501,-45,49,4.301163,144.462322,7414,KZR960,57879,1417,1756.000000,-306.500000,2.500000,-3.500000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:39.422584,2019.12.25 16:04:39.422584,1363,16,4,39,37.47186542,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57879,3,1791.500000,1039.500000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:39.684728,2019.12.25 16:04:39.684728,1364,16,4,39,37.46850193,126.46683097,-45,62,0.250000,0.000000,0000,FDX5924,57879,139,2447.500000,666.500000,0.000000,0.250000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:39.684728,2019.12.25 16:04:39.684728,1365,16,4,39,37.46519208,126.44693971,-45,89,3.905125,140.194429,7440,KLM856,57879,652,687.500000,298.500000,2.500000,-3.000000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:40.012408,2019.12.25 16:04:40.012408,1366,16,4,40,37.47495532,126.45123124,-45,----,7.433034,137.726311,0074,GEC8390,57880,1115,1067.000000,1382.500000,5.000000,-5.500000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:40.798840,2019.12.25 16:04:40.798840,1367,16,4,40,37.45970428,126.45905256,-45,51,4.257347,139.763642,7414,KZR960,57880,1417,1759.500000,-310.000000,2.750000,-3.250000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:40.422584,2019.12.25 16:04:40.422584,1368,16,4,40,37.47186542,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57880,3,1791.500000,1039.500000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:40.684728,2019.12.25 16:04:40.684728,1369,16,4,40,37.46850193,126.46684170,-45,62,0.353553,45.000000,0000,FDX5924,57880,139,2448.000000,667.000000,0.250000,0.250000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:40.684728,2019.12.25 16:04:40.684728,1370,16,4,40,37.46514380,126.44698262,-45,85,4.854122,145.491477,7440,KLM856,57880,652,691.500000,293.500000,2.750000,-4.000000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:41.274552,2019.12.25 16:04:41.274552,1371,16,4,41,37.47489631,126.45128489,-45,64,6.051859,141.709837,0074,GEC8390,57881,1115,1072.000000,1375.500000,3.750000,-4.750000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:41.536696,2019.12.25 16:04:41.536696,1372,16,4,41,37.45966136,126.45909548,-45,----,4.451123,141.842773,7414,KZR960,57881,1417,1763.500000,-315.000000,2.750000,-3.500000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:41.422584,2019.12.25 16:04:41.422584,1373,16,4,41,37.47186005,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57881,3,1791.500000,1039.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:41.684728,2019.12.25 16:04:41.684728,1374,16,4,41,37.46850729,126.46684706,-45,62,0.353553,45.000000,0000,FDX5924,57881,139,2448.500000,667.000000,0.250000,0.250000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:41.684728,2019.12.25 16:04:41.684728,1375,16,4,41,37.46509552,126.44703090,-45,83,5.408327,146.309932,7440,KLM856,57881,652,695.500000,288.000000,3.000000,-4.500000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:42.012408,2019.12.25 16:04:42.012408,1376,16,4,42,37.47478902,126.45133853,-45,----,7.846177,157.520566,0074,GEC8390,57882,1115,1076.500000,1364.000000,3.000000,-7.250000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:42.798840,2019.12.25 16:04:42.798840,1377,16,4,42,37.45961308,126.45914376,-45,47,4.609772,139.398705,7414,KZR960,57882,1417,1767.500000,-320.000000,3.000000,-3.500000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:42.422584,2019.12.25 16:04:42.422584,1378,16,4,42,37.47186005,126.45941734,-45,----,0.000000,0.000000,2000,PAC238A,57882,3,1791.500000,1039.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:42.684728,2019.12.25 16:04:42.684728,1379,16,4,42,37.46850729,126.46683097,-45,62,0.353553,315.000000,0000,FDX5924,57882,139,2447.000000,667.000000,-0.250000,0.250000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:42.684728,2019.12.25 16:04:42.684728,1380,16,4,42,37.46504188,126.44705772,-45,83,4.924429,156.037511,7440,KLM856,57882,652,698.500000,282.000000,2.000000,-4.500000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:43.274552,2019.12.25 16:04:43.274552,1381,16,4,43,37.47473001,126.45140290,-45,72,7.701461,144.246113,0074,GEC8390,57883,1115,1082.000000,1357.000000,4.500000,-6.250000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:43.798840,2019.12.25 16:04:43.798840,1382,16,4,43,37.45957553,126.45917594,-45,45,4.650269,143.746162,7414,KZR960,57883,1417,1770.500000,-324.500000,2.750000,-3.750000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:43.422584,2019.12.25 16:04:43.422584,1383,16,4,43,37.47186005,126.45942271,-45,----,0.000000,0.000000,2000,PAC238A,57883,3,1791.500000,1039.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:43.684728,2019.12.25 16:04:43.684728,1384,16,4,43,37.46850729,126.46682560,-45,62,0.559017,296.565051,0000,FDX5924,57883,139,2446.500000,667.500000,-0.500000,0.250000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:43.684728,2019.12.25 16:04:43.684728,1385,16,4,43,37.46500432,126.44708991,-45,83,4.160829,147.264774,7440,KLM856,57883,652,701.000000,278.000000,2.250000,-3.500000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:44.274552,2019.12.25 16:04:44.274552,1386,16,4,44,37.47466028,126.45146728,-45,76,8.003905,141.340192,0074,GEC8390,57884,1115,1088.000000,1350.000000,5.000000,-6.250000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:44.536696,2019.12.25 16:04:44.536696,1387,16,4,44,37.45953262,126.45921350,-45,----,4.650269,143.746162,7414,KZR960,57884,1417,1773.500000,-329.000000,2.750000,-3.750000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:44.684728,2019.12.25 16:04:44.684728,1388,16,4,44,37.47186005,126.45941734,-45,62,0.000000,0.000000,2000,PAC238A,57884,3,1791.500000,1039.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:44.684728,2019.12.25 16:04:44.684728,1389,16,4,44,37.46849656,126.46683097,-45,62,0.000000,0.000000,0000,FDX5924,57884,139,2447.000000,666.000000,0.000000,0.000000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:44.684728,2019.12.25 16:04:44.684728,1390,16,4,44,37.46493459,126.44715965,-45,81,5.900212,143.615648,7440,KLM856,57884,652,707.000000,270.500000,3.500000,-4.750000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:45.012408,2019.12.25 16:04:45.012408,1391,16,4,45,37.47458518,126.45153701,-45,----,8.400149,143.471145,0074,GEC8390,57885,1115,1094.500000,1341.500000,5.000000,-6.750000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:44.684728,2019.12.25 16:04:44.684728,1392,16,4,44,37.45946825,126.45927787,-45,38,5.350234,142.594643,7414,KZR960,57884,1417,1779.500000,-336.500000,3.250000,-4.250000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:45.684728,2019.12.25 16:04:45.684728,1393,16,4,45,37.47185469,126.45941734,-45,62,0.000000,0.000000,2000,PAC238A,57885,3,1791.500000,1038.500000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:45.684728,2019.12.25 16:04:45.684728,1394,16,4,45,37.46849656,126.46683097,-45,62,0.000000,0.000000,0000,FDX5924,57885,139,2447.000000,666.000000,0.000000,0.000000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:45.684728,2019.12.25 16:04:45.684728,1395,16,4,45,37.46490777,126.44718647,-45,76,3.400368,143.972627,7440,KLM856,57885,652,709.500000,267.000000,2.000000,-2.750000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:46.012408,2019.12.25 16:04:46.012408,1396,16,4,46,37.47454762,126.45157993,-45,----,4.776243,137.121096,0074,GEC8390,57886,1115,1098.000000,1337.000000,3.250000,-3.500000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:45.684728,2019.12.25 16:04:45.684728,1397,16,4,45,37.45943069,126.45932078,-45,41,5.153882,140.906141,7414,KZR960,57885,1417,1783.000000,-340.500000,3.250000,-4.000000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:46.225976,2019.12.25 16:04:46.225976,1398,16,4,46,37.47186542,126.45941734,----,----,0.000000,0.000000,2000,PAC238A,57886,3,1791.500000,1039.500000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:46.488120,2019.12.25 16:04:46.488120,1399,16,4,46,37.46850729,126.46683633,----,62,0.000000,0.000000,0000,FDX5924,57886,139,2447.500000,667.000000,0.000000,0.000000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:46.684728,2019.12.25 16:04:46.684728,1400,16,4,46,37.46484876,126.44723475,-45,72,5.550901,144.162347,7440,KLM856,57886,652,713.500000,261.000000,3.250000,-4.500000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:47.274552,2019.12.25 16:04:47.274552,1401,16,4,47,37.47447252,126.45166039,-45,76,7.433034,137.726311,0074,GEC8390,57887,1115,1105.000000,1329.000000,5.000000,-5.500000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:46.684728,2019.12.25 16:04:46.684728,1402,16,4,46,37.45937705,126.45935833,-45,43,5.062114,147.094757,7414,KZR960,57886,1417,1786.000000,-346.500000,2.750000,-4.250000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:47.225976,2019.12.25 16:04:47.225976,1403,16,4,47,37.47186542,126.45941734,----,----,0.000000,0.000000,2000,PAC238A,57887,3,1791.500000,1040.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:47.225976,2019.12.25 16:04:47.225976,1404,16,4,47,37.46850193,126.46682024,----,----,0.250000,270.000000,0000,FDX5924,57887,139,2446.500000,666.500000,-0.250000,-0.000000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:47.684728,2019.12.25 16:04:47.684728,1405,16,4,47,37.46480584,126.44727767,-45,72,5.303301,135.000000,7440,KLM856,57887,652,717.500000,256.000000,3.750000,-3.750000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:48.798840,2019.12.25 16:04:48.798840,1406,16,4,48,37.47439742,126.45170867,-45,78,8.189170,148.736268,0074,GEC8390,57888,1115,1109.500000,1320.500000,4.250000,-7.000000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:47.684728,2019.12.25 16:04:47.684728,1407,16,4,47,37.45932341,126.45940661,-45,45,5.350234,142.594643,7414,KZR960,57887,1417,1791.000000,-352.500000,3.250000,-4.250000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:48.422584,2019.12.25 16:04:48.422584,1408,16,4,48,37.47186542,126.45942271,-45,----,0.000000,0.000000,2000,PAC238A,57888,3,1791.500000,1040.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:48.684728,2019.12.25 16:04:48.684728,1409,16,4,48,37.46850729,126.46682024,-45,62,0.250000,270.000000,0000,FDX5924,57888,139,2446.500000,667.000000,-0.250000,-0.000000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:48.684728,2019.12.25 16:04:48.684728,1410,16,4,48,37.46474683,126.44730985,-45,72,5.963430,146.976132,7440,KLM856,57888,652,720.500000,249.500000,3.250000,-5.000000,----,----,----,116,101,48436F,----
MLAT,2019.12.25 16:04:49.536696,2019.12.25 16:04:49.536696,1411,16,4,49,37.47433305,126.45175695,-45,----,7.504166,150.018361,0074,GEC8390,57889,1115,1113.500000,1313.500000,3.750000,-6.500000,----,----,----,116,101,3C7063,----
MLAT,2019.12.25 16:04:48.684728,2019.12.25 16:04:48.684728,1412,16,4,48,37.45927513,126.45944417,-45,47,4.650269,143.746162,7414,KZR960,57888,1417,1794.000000,-357.500000,2.750000,-3.750000,----,----,----,116,101,484354,----
MLAT,2019.12.25 16:04:49.422584,2019.12.25 16:04:49.422584,1413,16,4,49,37.47187078,126.45942271,-45,----,0.000000,0.000000,2000,PAC238A,57889,3,1791.500000,1040.000000,0.000000,0.000000,----,----,----,116,101,ABC5B8,----
MLAT,2019.12.25 16:04:49.684728,2019.12.25 16:04:49.684728,1414,16,4,49,37.46850729,126.46682024,-45,62,0.250000,270.000000,0000,FDX5924,57889,139,2446.500000,667.500000,-0.250000,-0.000000,----,----,----,116,101,A7FE1C,----
MLAT,2019.12.25 16:04:49.684728,2019.12.25 16:04:49.684728,1415,16,4,49,37.46468246,126.44735813,-45,72,6.174545,148.240520,7440,KLM856,57889,652,724.500000,242.500000,3.250000,-5.250000,----,----,----,116,101,48436F,----
